ヘニーヒューズ,13.7,19.4,29.6
ロードカナロア,11.4,17.9,25.9
アジアエクスプレス,8.6,22.0,29.0
ディスクリートキャット,10.8,21.6,28.4
キンシャサノキセキ,7.9,13.8,22.9
ダノンレジェンド,11.6,19.0,28.6
ドレフォン,8.9,17.3,24.6
リオンディーズ,11.5,18.3,25.2
カレンブラックヒル,8.6,15.8,21.1
イスラボニータ,9.4,15.7,27.6
