ハーツクライ,12.3,19.6,27.5
エピファネイア,9.9,17.4,29.8
キタサンブラック,16.3,25.0,27.5
ハービンジャー,9.9,14.5,22.1
ドゥラメンテ,8.5,19.0,33.1
キズナ,10.4,16.5,23.5
ゴールドシップ,3.9,12.9,16.4
ディープインパクト,8.0,21.2,31.9
モーリス,10.3,19.5,28.7
ルーラーシップ,6.9,10.7,20.6
