ロードカナロア,9.5,18.2,24.3
ビッグアーサー,8.8,16.5,23.1
ミッキーアイル,10.0,15.7,28.6
モーリス,15.4,30.8,33.3
アドマイヤムーン,9.1,25.5,34.5
シルバーステート,9.6,19.2,21.2
ダイワメジャー,4.3,12.8,22.3
イスラボニータ,9.8,17.1,26.8
スクリーンヒーロー,11.1,16.7,30.6
アメリカンペイトリオット,12.1,15.2,24.2
