ロードカナロア,10.2,17.2,20.4
モーリス,12.0,17.4,26.1
ディープインパクト,12.3,16.9,29.2
ダイワメジャー,8.5,18.3,24.4
キズナ,7.9,17.1,28.9
ハービンジャー,20.0,20.0,30.0
エピファネイア,6.8,19.2,27.4
ミッキーアイル,10.0,20.0,28.0
ルーラーシップ,8.1,14.5,17.7
リオンディーズ,9.6,15.4,26.9
