ディープインパクト,11.8,22.1,30.9
キズナ,22.9,37.1,51.4
エピファネイア,14.6,25.0,33.3
ルーラーシップ,8.0,20.0,30.0
ハーツクライ,6.7,16.7,23.3
ジャスタウェイ,16.7,29.2,33.3
オルフェーヴル,10.7,28.6,35.7
サートゥルナーリア,37.5,50.0,50.0
サトノダイヤモンド,20.0,20.0,26.7
リオンディーズ,37.5,37.5,37.5
