ヘニーヒューズ,13.9,23.3,31.9
ロードカナロア,11.2,21.0,27.5
シニスターミニスター,11.1,23.1,31.5
キズナ,14.8,26.2,36.1
サウスヴィグラス,7.8,14.4,21.5
ドレフォン,10.9,19.3,27.7
ディスクリートキャット,14.3,20.6,25.4
マジェスティックウォリアー,10.1,16.5,26.5
キンシャサノキセキ,5.7,13.5,20.8
ホッコータルマエ,6.7,13.3,24.1
