ヘニーヒューズ,13.9,21.0,31.8
ロードカナロア,11.2,21.9,31.5
サウスヴィグラス,6.7,13.4,21.6
キズナ,10.6,21.3,31.9
シニスターミニスター,11.3,20.3,28.6
ドレフォン,10.2,17.0,29.5
ディスクリートキャット,12.0,18.0,27.0
マジェスティックウォリアー,8.4,15.3,19.8
キンシャサノキセキ,5.0,15.1,23.5
ホッコータルマエ,6.5,12.0,20.4
