course_name,favorable_running_style,course_features,favorable_frame,notes,standard_time_new,standard_time_1_2,standard_time_3,wind_bias,notable_sires,notable_bm_sires,distance_change_bias,surface_change_bias,class_change_bias
中京芝1200m,,,,,新馬: 1:09.5 / 未勝利: 1:09.9,1勝: 1:08.1 / 2勝: 1:08.9,3勝: 1:08.2 / 重賞OP: 1:08.0,,"ロードカナロア(勝10.2%/複27.3%), ビッグアーサー(勝13.3%/複30.7%), ダイワメジャー(勝9.2%/複23.1%), キズナ(勝7.3%/複29.1%), ミッキーアイル(勝9.8%/複26.8%), ファインニードル(勝15.4%/複38.5%), Dark Angel(勝36.4%/複45.5%), バゴ(勝30.0%/複40.0%), モーリス(勝3.6%/複14.5%), キンシャサノキセキ(勝5.0%/複15.0%), エピファネイア(勝6.7%/複13.3%), ディープインパクト(勝7.4%/複18.5%), オルフェーヴル(勝7.7%/複19.2%), エイシンヒカリ(勝11.1%/複33.3%), キタサンブラック(勝11.1%/複33.3%), アメリカンペイトリオット(勝13.3%/複33.3%), ディスクリートキャット(勝16.7%/複25.0%)","ディープインパクト(勝4.7%/複14.1%), サクラバクシンオー(勝7.0%/複29.8%), キングカメハメハ(勝8.7%/複21.7%), フレンチデピュティ(勝10.5%/複26.3%), フジキセキ(勝12.1%/複24.2%), キングヘイロー(勝15.4%/複34.6%), タイキシャトル(勝16.7%/複33.3%), クロフネ(勝4.5%/複13.6%), ハーツクライ(勝6.5%/複22.6%), ゼンノロブロイ(勝7.1%/複25.0%), シンボリクリスエス(勝7.7%/複30.8%), スペシャルウィーク(勝8.0%/複8.0%), ブライアンズタイム(勝8.0%/複24.0%), ネオユニヴァース(勝10.0%/複20.0%), スウェプトオーヴァーボード(勝11.8%/複29.4%), ハービンジャー(勝13.3%/複26.7%), グラスワンダー(勝15.4%/複23.1%)",100m-200m延長(勝5.4%/複14.3%) / 距離同距離(勝7.1%/複20.8%) / 100m-200m短縮(勝6.6%/複22.2%) / 300m-400m短縮(勝4.5%/複13.6%) / 500m+短縮(勝2.5%/複7.5%),ダ→芝(勝3.0%/複9.1%) / ダ→芝(勝0.0%/複20.0%),昇級(勝7.7%/複24.5%) / 降級(勝14.3%/複21.4%)
中京芝1400m,,,,,新馬: 1:22.5 / 未勝利: 1:21.8,1勝: 1:20.8 / 2勝: 1:20.9,3勝: 1:20.2 / 重賞OP: 1:20.6,,"キズナ(勝13.8%/複28.7%), ロードカナロア(勝9.1%/複21.8%), モーリス(勝9.8%/複22.5%), ディープインパクト(勝17.1%/複34.3%), エピファネイア(勝5.6%/複22.2%), シルバーステート(勝8.6%/複29.3%), ミッキーアイル(勝11.4%/複25.0%), ドゥラメンテ(勝11.6%/複18.6%), ダイワメジャー(勝5.5%/複19.2%), ブリックスアンドモルタル(勝15.4%/複30.8%), Frankel(勝20.0%/複60.0%), キタサンブラック(勝7.7%/複23.1%), ルーラーシップ(勝7.9%/複21.1%), ハーツクライ(勝10.7%/複21.4%), デクラレーションオブウォー(勝15.8%/複21.1%), アドマイヤマーズ(勝16.7%/複27.8%), イスラボニータ(勝3.1%/複20.3%), リオンディーズ(勝3.5%/複22.8%), ビッグアーサー(勝3.6%/複25.5%), ハービンジャー(勝4.4%/複15.6%)","ディープインパクト(勝12.8%/複30.9%), キングカメハメハ(勝11.0%/複26.8%), フジキセキ(勝8.9%/複21.4%), ダイワメジャー(勝7.1%/複19.6%), クロフネ(勝7.7%/複13.5%), ダンスインザダーク(勝9.3%/複23.3%), サンデーサイレンス(勝12.1%/複33.3%), サクラバクシンオー(勝6.0%/複24.0%), シンボリクリスエス(勝7.5%/複20.0%), アグネスタキオン(勝3.6%/複8.9%), ハービンジャー(勝6.7%/複13.3%), ジャングルポケット(勝9.5%/複19.0%), ステイゴールド(勝9.5%/複23.8%), Tapit(勝11.1%/複22.2%), Galileo(勝12.5%/複25.0%), Storm Cat(勝14.3%/複35.7%)",300m-400m延長(勝5.9%/複11.8%) / 100m-200m延長(勝5.4%/複18.1%) / 距離同距離(勝7.9%/複23.7%) / 100m-200m短縮(勝8.3%/複21.9%) / 300m-400m短縮(勝2.8%/複12.4%) / 500m+短縮(勝4.9%/複12.2%),ダ→芝(勝2.1%/複9.9%) / ダ→芝(勝0.0%/複0.0%),昇級(勝6.8%/複22.4%) / 降級(勝7.0%/複18.6%) / 昇級(勝9.1%/複27.3%)
中京芝1600m,,,,,新馬: 1:36.5 / 未勝利: 1:35.0,1勝: 1:34.3 / 2勝: 1:34.2,3勝: 1:34.2 / 重賞OP: 1:33.5,,"ロードカナロア(勝12.2%/複29.4%), キズナ(勝13.7%/複28.2%), エピファネイア(勝9.0%/複24.7%), モーリス(勝10.8%/複29.5%), ディープインパクト(勝11.6%/複27.4%), ルーラーシップ(勝8.5%/複17.1%), ダイワメジャー(勝9.6%/複21.9%), ドゥラメンテ(勝6.6%/複27.5%), キタサンブラック(勝8.2%/複29.5%), イスラボニータ(勝8.9%/複37.5%), ジャスタウェイ(勝10.6%/複27.7%), ヴィクトワールピサ(勝16.7%/複23.3%), ハービンジャー(勝5.6%/複18.3%), サートゥルナーリア(勝21.1%/複31.6%), シルバーステート(勝4.3%/複17.1%), オルフェーヴル(勝7.0%/複14.0%), ドレフォン(勝7.1%/複28.6%), リアルスティール(勝7.9%/複13.2%), ミッキーアイル(勝8.1%/複32.4%), レイデオロ(勝12.5%/複41.7%)","ディープインパクト(勝10.9%/複28.1%), キングカメハメハ(勝9.5%/複24.3%), シンボリクリスエス(勝16.4%/複31.1%), ダイワメジャー(勝10.3%/複19.1%), ブライアンズタイム(勝15.0%/複20.0%), マンハッタンカフェ(勝8.6%/複25.9%), ハーツクライ(勝9.4%/複30.2%), Galileo(勝17.9%/複28.6%), フジキセキ(勝8.3%/複16.7%), Storm Cat(勝17.4%/複34.8%), Monsun(勝19.0%/複23.8%), アグネスタキオン(勝5.1%/複11.9%), ゼンノロブロイ(勝5.5%/複29.1%), サクラバクシンオー(勝6.8%/複20.5%), ネオユニヴァース(勝7.9%/複15.8%), ハービンジャー(勝9.1%/複21.2%), エンパイアメーカー(勝10.7%/複17.9%), ウォーエンブレム(勝13.0%/複39.1%), Dansili(勝27.3%/複36.4%)",500m+延長(勝0.0%/複0.0%) / 300m-400m延長(勝1.1%/複7.6%) / 100m-200m延長(勝5.5%/複20.2%) / 距離同距離(勝9.7%/複29.5%) / 100m-200m短縮(勝7.7%/複21.3%) / 300m-400m短縮(勝8.6%/複16.0%) / 500m+短縮(勝14.3%/複21.4%),ダ→芝(勝3.5%/複9.3%) / ダ→芝(勝0.0%/複5.0%),昇級(勝8.7%/複25.9%) / 降級(勝15.3%/複34.1%) / 昇級(勝0.0%/複6.7%)
中京芝2000m,,,,,新馬: 2:03.7 / 未勝利: 2:01.7,1勝: 2:00.6 / 2勝: 2:00.5,3勝: 1:59.9 / 重賞OP: 1:59.7,,"ハービンジャー(勝13.0%/複28.4%), エピファネイア(勝9.6%/複28.7%), ハーツクライ(勝12.1%/複25.5%), キズナ(勝8.4%/複29.8%), ディープインパクト(勝9.6%/複35.9%), ロードカナロア(勝17.7%/複27.8%), ドゥラメンテ(勝8.7%/複28.9%), ルーラーシップ(勝10.7%/複25.4%), キタサンブラック(勝9.9%/複39.6%), モーリス(勝9.4%/複31.8%), シルバーステート(勝13.8%/複32.8%), リアルスティール(勝9.4%/複34.4%), サートゥルナーリア(勝18.8%/複37.5%), キングカメハメハ(勝8.9%/複19.6%), ブリックスアンドモルタル(勝10.9%/複30.4%), イスラボニータ(勝27.8%/複38.9%), ゴールドシップ(勝3.2%/複21.0%), オルフェーヴル(勝4.7%/複17.4%), リオンディーズ(勝7.0%/複15.8%), サトノダイヤモンド(勝7.4%/複13.0%)","ディープインパクト(勝10.8%/複28.5%), キングカメハメハ(勝10.2%/複30.6%), ハーツクライ(勝12.3%/複28.4%), サンデーサイレンス(勝25.8%/複25.8%), ゼンノロブロイ(勝13.5%/複23.1%), マンハッタンカフェ(勝8.7%/複15.9%), Unbridled's Song(勝23.1%/複38.5%), ホワイトマズル(勝28.6%/複38.1%), アグネスタキオン(勝6.1%/複23.2%), シンボリクリスエス(勝7.1%/複24.3%), スペシャルウィーク(勝9.6%/複28.8%), アグネスデジタル(勝12.2%/複19.5%), クロフネ(勝4.2%/複24.0%), ダイワメジャー(勝7.7%/複21.2%), ハービンジャー(勝10.5%/複31.6%), ヴィクトワールピサ(勝23.5%/複41.2%), ジャングルポケット(勝6.7%/複20.0%), キングヘイロー(勝20.0%/複46.7%), Danehill Dancer(勝25.0%/複66.7%), Curlin(勝27.3%/複63.6%)",500m+延長(勝0.8%/複6.7%) / 300m-400m延長(勝7.2%/複20.1%) / 100m-200m延長(勝7.0%/複21.8%) / 距離同距離(勝10.1%/複28.4%) / 100m-200m短縮(勝8.2%/複27.4%) / 300m-400m短縮(勝11.3%/複32.0%) / 500m+短縮(勝2.2%/複18.3%),ダ→芝(勝2.6%/複9.2%) / ダ→芝(勝0.0%/複0.0%),昇級(勝9.3%/複26.5%) / 降級(勝9.0%/複37.3%) / 昇級(勝0.0%/複12.5%)
中京芝2200m,,,,,未勝利: 2:14.7,1勝: 2:13.9 / 2勝: 2:13.4,3勝: 2:11.9 / 重賞OP: 2:12.3,,"ディープインパクト(勝15.1%/複37.0%), ハーツクライ(勝9.5%/複25.7%), ドゥラメンテ(勝10.6%/複34.8%), エピファネイア(勝8.3%/複27.8%), キズナ(勝8.5%/複29.6%), ハービンジャー(勝10.2%/複30.5%), リアルスティール(勝19.2%/複30.8%), ゴールドシップ(勝5.1%/複21.8%), ルーラーシップ(勝8.7%/複19.6%), キングカメハメハ(勝12.9%/複25.8%), レイデオロ(勝10.0%/複16.7%), シルバーステート(勝13.6%/複22.7%), スクリーンヒーロー(勝15.0%/複35.0%), サートゥルナーリア(勝20.0%/複33.3%), トーセンラー(勝30.0%/複50.0%), オルフェーヴル(勝5.3%/複18.4%), キタサンブラック(勝6.9%/複24.1%), サトノダイヤモンド(勝7.4%/複25.9%), ブリックスアンドモルタル(勝7.7%/複26.9%), モーリス(勝8.3%/複20.8%)","ディープインパクト(勝13.0%/複28.0%), ハーツクライ(勝21.4%/複35.7%), Galileo(勝37.5%/複50.0%), キングカメハメハ(勝5.7%/複22.9%), シンボリクリスエス(勝10.0%/複32.5%), クロフネ(勝8.3%/複22.2%), フレンチデピュティ(勝10.7%/複39.3%), マンハッタンカフェ(勝12.5%/複29.2%), ハービンジャー(勝13.6%/複54.5%), ゼンノロブロイ(勝20.0%/複26.7%), ダンスインザダーク(勝9.5%/複19.0%), アグネスデジタル(勝12.5%/複31.2%), ファルブラヴ(勝14.3%/複35.7%), ステイゴールド(勝3.6%/複17.9%), アグネスタキオン(勝3.7%/複14.8%), ジャングルポケット(勝4.8%/複19.0%)",500m+延長(勝0.0%/複1.2%) / 300m-400m延長(勝4.7%/複20.1%) / 100m-200m延長(勝9.1%/複26.3%) / 距離同距離(勝9.7%/複33.8%) / 100m-200m短縮(勝12.8%/複28.5%) / 300m-400m短縮(勝8.3%/複23.5%) / 500m+短縮(勝8.3%/複25.0%),ダ→芝(勝2.6%/複9.9%),昇級(勝13.0%/複27.1%) / 降級(勝23.3%/複41.9%) / 昇級(勝0.0%/複40.0%)
中京ダート1200m,,,,,新馬: 1:13.4 / 未勝利: 1:12.7,1勝: 1:11.8 / 2勝: 1:11.4,3勝: 1:10.8 / 重賞OP: 1:11.0,,"シニスターミニスター(勝16.3%/複30.4%), ドレフォン(勝11.8%/複32.9%), ミッキーアイル(勝12.0%/複25.3%), ヘニーヒューズ(勝7.0%/複25.2%), ロードカナロア(勝8.9%/複23.3%), キンシャサノキセキ(勝10.3%/複21.8%), コパノリッキー(勝11.6%/複17.4%), リオンディーズ(勝8.6%/複24.1%), ドゥラメンテ(勝13.5%/複29.7%), モーリス(勝6.7%/複15.0%), エスポワールシチー(勝7.5%/複18.9%), ニューイヤーズデイ(勝14.3%/複35.7%), ザファクター(勝14.8%/複37.0%), アジアエクスプレス(勝5.2%/複17.2%), サウスヴィグラス(勝5.6%/複24.1%), パイロ(勝6.1%/複16.3%), キズナ(勝7.0%/複9.3%), ダイワメジャー(勝7.5%/複10.0%), ストロングリターン(勝7.7%/複17.9%), イスラボニータ(勝8.6%/複11.4%)","キングカメハメハ(勝10.4%/複23.6%), ブライアンズタイム(勝20.8%/複33.3%), ディープインパクト(勝5.3%/複19.1%), クロフネ(勝6.0%/複19.3%), ダイワメジャー(勝6.8%/複12.2%), ゴールドアリュール(勝6.9%/複19.4%), アグネスタキオン(勝7.2%/複17.4%), マンハッタンカフェ(勝10.0%/複24.0%), タイキシャトル(勝12.8%/複15.4%), サクラバクシンオー(勝6.5%/複25.8%), シンボリクリスエス(勝6.8%/複18.6%), ハーツクライ(勝6.8%/複23.7%), サウスヴィグラス(勝8.2%/複20.4%), ダンスインザダーク(勝11.8%/複26.5%), パイロ(勝17.4%/複34.8%), ケイムホーム(勝25.0%/複31.2%), コロナドズクエスト(勝26.7%/複40.0%), フジキセキ(勝3.6%/複20.2%), フレンチデピュティ(勝5.4%/複21.4%), サンデーサイレンス(勝7.9%/複26.3%)",100m-200m延長(勝6.8%/複19.4%) / 距離同距離(勝7.5%/複22.1%) / 100m-200m短縮(勝6.4%/複20.5%) / 300m-400m短縮(勝5.7%/複10.5%) / 500m+短縮(勝2.2%/複10.7%),芝→ダ(勝3.3%/複12.5%) / 芝→ダ(勝0.0%/複0.0%),昇級(勝8.7%/複19.9%) / 降級(勝10.0%/複40.0%) / 昇級(勝0.0%/複0.0%)
中京ダート1400m,,,,,新馬: 1:26.2 / 未勝利: 1:25.4,1勝: 1:24.6 / 2勝: 1:24.0,3勝: 1:23.6 / 重賞OP: 1:23.2,,"ロードカナロア(勝9.4%/複25.7%), ドレフォン(勝11.3%/複26.6%), ヘニーヒューズ(勝6.9%/複20.0%), シニスターミニスター(勝10.4%/複30.2%), ダイワメジャー(勝16.1%/複24.2%), キズナ(勝9.1%/複25.0%), キンシャサノキセキ(勝7.2%/複20.6%), ルーラーシップ(勝7.9%/複24.7%), パイロ(勝8.0%/複21.6%), ジャスタウェイ(勝8.1%/複25.7%), マクフィ(勝8.1%/複24.3%), ドゥラメンテ(勝8.6%/複17.1%), リオンディーズ(勝9.0%/複16.4%), ダノンレジェンド(勝9.4%/複25.0%), American Pharoah(勝20.7%/複34.5%), Into Mischief(勝28.6%/複52.4%), モーニン(勝31.6%/複42.1%), モーリス(勝6.9%/複22.2%), ホッコータルマエ(勝8.2%/複19.7%), ハーツクライ(勝12.5%/複35.0%)","キングカメハメハ(勝11.1%/複23.3%), ゴールドアリュール(勝13.0%/複27.2%), アグネスタキオン(勝8.6%/複25.7%), フレンチデピュティ(勝10.1%/複22.5%), ダイワメジャー(勝7.7%/複20.2%), フジキセキ(勝8.4%/複21.1%), マンハッタンカフェ(勝11.3%/複35.2%), クロフネ(勝4.2%/複15.4%), スズカマンボ(勝20.0%/複30.0%), ハーツクライ(勝5.6%/複19.1%), シンボリクリスエス(勝5.8%/複19.8%), ダンスインザダーク(勝8.8%/複19.3%), スペシャルウィーク(勝4.7%/複15.3%), ゼンノロブロイ(勝6.2%/複15.6%), ネオユニヴァース(勝6.5%/複19.4%), ヴィクトワールピサ(勝13.8%/複24.1%), War Front(勝22.2%/複38.9%), エンパイアメーカー(勝4.2%/複21.1%), サクラバクシンオー(勝4.3%/複10.1%), サウスヴィグラス(勝5.2%/複31.0%)",300m-400m延長(勝1.9%/複9.7%) / 100m-200m延長(勝4.4%/複14.6%) / 距離同距離(勝8.7%/複25.8%) / 100m-200m短縮(勝9.2%/複19.9%) / 300m-400m短縮(勝4.4%/複15.8%) / 500m+短縮(勝3.2%/複10.5%),芝→ダ(勝6.5%/複15.6%) / 芝→ダ(勝7.7%/複23.1%),昇級(勝6.7%/複19.4%) / 降級(勝9.3%/複27.9%) / 昇級(勝8.8%/複17.6%)
中京ダート1800m,,,,,新馬: 1:55.2 / 未勝利: 1:54.7,1勝: 1:53.4 / 2勝: 1:52.7,3勝: 1:51.9 / 重賞OP: 1:51.2,,"キズナ(勝14.6%/複34.7%), ドレフォン(勝13.0%/複29.8%), ホッコータルマエ(勝9.2%/複24.3%), シニスターミニスター(勝8.6%/複26.6%), マジェスティックウォリアー(勝7.4%/複19.6%), ドゥラメンテ(勝7.5%/複34.7%), キングカメハメハ(勝15.7%/複37.1%), ルーラーシップ(勝7.5%/複16.5%), ハーツクライ(勝9.5%/複31.4%), キタサンブラック(勝13.2%/複32.9%), エピファネイア(勝9.1%/複27.3%), ルヴァンスレーヴ(勝15.8%/複38.6%), ヘニーヒューズ(勝6.0%/複27.6%), ロードカナロア(勝7.3%/複20.2%), サトノアラジン(勝11.8%/複29.4%), リアルスティール(勝15.1%/複24.5%), ダンカーク(勝10.6%/複22.7%), リオンディーズ(勝10.6%/複22.7%), ディープインパクト(勝11.1%/複27.0%), アジアエクスプレス(勝12.7%/複25.5%)","キングカメハメハ(勝9.9%/複24.0%), クロフネ(勝5.1%/複21.1%), ディープインパクト(勝7.0%/複23.8%), アグネスタキオン(勝8.2%/複24.0%), フジキセキ(勝9.2%/複30.3%), フレンチデピュティ(勝8.5%/複33.1%), エンパイアメーカー(勝10.1%/複34.3%), シンボリクリスエス(勝5.6%/複23.8%), スペシャルウィーク(勝7.5%/複23.3%), ゴールドアリュール(勝7.8%/複21.6%), マンハッタンカフェ(勝7.2%/複17.1%), ネオユニヴァース(勝8.3%/複21.4%), ブライアンズタイム(勝9.2%/複22.4%), ダイワメジャー(勝6.7%/複19.1%), サンデーサイレンス(勝7.7%/複20.5%), ゼンノロブロイ(勝7.5%/複17.9%), タイキシャトル(勝8.2%/複24.6%), ジャングルポケット(勝10.2%/複28.6%), ワークフォース(勝13.9%/複33.3%), Giant's Causeway(勝14.3%/複28.6%)",500m+延長(勝2.5%/複7.0%) / 300m-400m延長(勝4.1%/複14.6%) / 100m-200m延長(勝7.4%/複22.7%) / 距離同距離(勝9.1%/複26.3%) / 100m-200m短縮(勝6.5%/複21.4%) / 300m-400m短縮(勝4.3%/複18.8%) / 500m+短縮(勝3.7%/複14.6%),芝→ダ(勝6.0%/複17.2%) / 芝→ダ(勝0.0%/複27.3%),昇級(勝7.8%/複23.3%) / 降級(勝16.7%/複35.4%) / 昇級(勝5.0%/複5.0%)
中京ダート1900m,,,,,未勝利: 2:01.5,1勝: 2:00.0 / 2勝: 1:59.7,3勝: 1:58.4 / 重賞OP: 1:58.0,,"キズナ(勝10.3%/複35.9%), キングカメハメハ(勝16.7%/複30.6%), シニスターミニスター(勝20.0%/複30.0%), ホッコータルマエ(勝8.8%/複35.1%), ハーツクライ(勝9.1%/複25.5%), エピファネイア(勝13.2%/複28.9%), パイロ(勝14.7%/複35.3%), ヘニーヒューズ(勝16.1%/複35.5%), ダンカーク(勝20.8%/複29.2%), リアルスティール(勝23.5%/複52.9%), ジャスタウェイ(勝7.7%/複25.6%), マジェスティックウォリアー(勝8.6%/複17.1%), リオンディーズ(勝9.1%/複22.7%), コパノリッキー(勝10.0%/複15.0%), ベルシャザール(勝10.5%/複21.1%), マインドユアビスケッツ(勝10.5%/複42.1%), ゴールドシップ(勝11.8%/複11.8%), エイシンフラッシュ(勝12.5%/複18.8%), キタサンブラック(勝13.3%/複33.3%)","マンハッタンカフェ(勝16.3%/複38.8%), キングカメハメハ(勝9.9%/複23.9%), クロフネ(勝10.0%/複26.7%), ゴールドアリュール(勝15.6%/複31.2%), スペシャルウィーク(勝15.6%/複28.1%), シンボリクリスエス(勝9.3%/複23.3%), ネオユニヴァース(勝6.5%/複13.0%), ハーツクライ(勝8.6%/複11.4%), ブライアンズタイム(勝9.4%/複12.5%), Grand Slam(勝25.0%/複41.7%), ディープインパクト(勝3.7%/複27.8%), フレンチデピュティ(勝3.8%/複15.4%), サンデーサイレンス(勝5.9%/複32.4%), ダンスインザダーク(勝6.1%/複24.2%), エンパイアメーカー(勝8.0%/複28.0%), ホワイトマズル(勝10.5%/複26.3%), Galileo(勝15.4%/複15.4%), ロージズインメイ(勝18.2%/複27.3%)",500m+延長(勝0.0%/複4.8%) / 300m-400m延長(勝10.8%/複18.5%) / 100m-200m延長(勝7.3%/複23.4%) / 距離同距離(勝9.2%/複28.2%) / 100m-200m短縮(勝8.4%/複22.5%) / 300m-400m短縮(勝8.6%/複20.0%) / 500m+短縮(勝4.8%/複16.7%),芝→ダ(勝9.8%/複20.0%) / 芝→ダ(勝8.3%/複25.0%),昇級(勝9.5%/複24.4%) / 降級(勝25.0%/複25.0%) / 昇級(勝0.0%/複23.1%)
