factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,171,171,172,1936,2450,7.0,14.0,21.0,79.0,80.0
father_w,ロードカナロア,14,13,9,111,147,9.5,18.4,24.5,78.0,77.0
father_w,ビッグアーサー,8,7,6,69,90,8.9,16.7,23.3,92.0,85.0
father_w,ミッキーアイル,7,4,9,50,70,10.0,15.7,28.6,64.0,72.0
father_w,モーリス,6,6,1,26,39,15.4,30.8,33.3,107.0,91.0
father_w,アドマイヤムーン,5,9,5,36,55,9.1,25.5,34.5,69.0,95.0
father_w,シルバーステート,5,5,1,41,52,9.6,19.2,21.2,106.0,67.0
father_w,ダイワメジャー,4,8,9,74,95,4.2,12.6,22.1,38.0,70.0
father_w,イスラボニータ,4,2,4,30,40,10.0,15.0,25.0,119.0,91.0
father_w,アメリカンペイトリオット,4,1,3,24,32,12.5,15.6,25.0,145.0,86.0
father_w,マツリダゴッホ,3,1,5,33,42,7.1,9.5,21.4,98.0,90.0
jockey_w,戸崎圭太,17,6,9,66,98,17.3,23.5,32.7,81.0,62.0
jockey_w,横山武史,14,15,12,55,96,14.6,30.2,42.7,73.0,88.0
jockey_w,C.ルメール,8,6,4,22,40,20.0,35.0,45.0,73.0,81.0
jockey_w,菅原明良,7,8,12,76,103,6.8,14.6,26.2,63.0,84.0
jockey_w,丹内祐次,7,6,9,70,92,7.6,14.1,23.9,79.0,90.0
jockey_w,横山和生,7,8,5,37,57,12.3,26.3,35.1,83.0,89.0
jockey_w,石川裕紀人,6,8,3,42,59,10.2,23.7,28.8,121.0,122.0
jockey_w,M.デムーロ,6,1,2,21,30,20.0,23.3,30.0,167.0,87.0
jockey_w,T.マーカンド,5,3,2,19,29,17.2,27.6,34.5,95.0,76.0
jockey_w,三浦皇成,4,10,4,62,80,5.0,17.5,22.5,43.0,63.0
frame,1枠,29,21,23,193,266,10.9,18.8,27.4,102.0,96.0
frame,2枠,22,27,19,210,278,7.9,17.6,24.5,86.0,85.0
frame,3枠,28,20,22,220,290,9.7,16.6,24.1,105.0,90.0
frame,4枠,17,24,29,234,304,5.6,13.5,23.0,62.0,85.0
frame,5枠,23,20,19,251,313,7.3,13.7,19.8,81.0,73.0
frame,6枠,14,20,19,271,324,4.3,10.5,16.4,58.0,68.0
frame,7枠,25,25,22,266,338,7.4,14.8,21.3,77.0,77.0
frame,8枠,13,14,19,291,337,3.9,8.0,13.6,55.0,65.0
averunningstyle,逃げ,14,8,21,126,169,8.3,13.0,25.4,65.0,74.0
averunningstyle,先行,102,108,86,800,1096,9.3,19.2,27.0,84.0,85.0
averunningstyle,差し,18,13,12,130,173,10.4,17.9,24.9,90.0,83.0
averunningstyle,追込,2,2,3,10,17,11.8,23.5,41.2,54.0,87.0
distance,500m以上延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m延長,2,9,5,112,128,1.6,8.6,12.5,38.0,71.0
distance,距離変更なし,122,109,110,1204,1545,7.9,15.0,22.1,82.0,80.0
distance,100m-200m短縮,22,24,28,284,358,6.1,12.8,20.7,71.0,80.0
distance,300m-400m短縮,9,14,10,105,138,6.5,16.7,23.9,78.0,94.0
distance,500m以上短縮,1,0,3,34,38,2.6,2.6,10.5,58.0,89.0
surface,芝→芝,146,145,147,1572,2010,7.3,14.5,21.8,77.0,80.0
surface,ダ→芝,10,11,9,165,195,5.1,10.8,15.4,120.0,97.0
stable_trainer,美浦,118,127,129,1514,1888,6.2,13.0,19.8,75.0,79.0
stable_trainer,栗東,53,44,43,415,555,9.5,17.5,25.2,90.0,85.0
