アジアエクスプレス,16.5,26.8,35.2
サウスヴィグラス,14.2,24.5,32.1
ヘニーヒューズ,13.8,23.2,31.5
マクフィ,11.5,20.5,28.2
ドレフォン,10.2,18.8,26.5
