factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,156,156,156,1588,2056,7.6,15.2,22.8,79.0,82.0
father_w,キズナ,9,15,13,58,95,9.5,25.3,38.9,66.0,88.0
father_w,ハーツクライ,8,7,5,54,74,10.8,20.3,27.0,88.0,79.0
father_w,キングカメハメハ,7,2,4,31,44,15.9,20.5,29.5,110.0,85.0
father_w,ホッコータルマエ,6,12,6,36,60,10.0,30.0,40.0,67.0,94.0
father_w,ヘニーヒューズ,6,3,4,25,38,15.8,23.7,34.2,136.0,100.0
father_w,ダンカーク,6,3,1,27,37,16.2,24.3,27.0,133.0,87.0
father_w,シニスターミニスター,6,1,3,27,37,16.2,18.9,27.0,169.0,99.0
father_w,パイロ,5,3,5,28,41,12.2,19.5,31.7,128.0,116.0
father_w,ジャスタウェイ,4,5,3,37,49,8.2,18.4,24.5,78.0,82.0
father_w,エピファネイア,4,3,3,32,42,9.5,16.7,23.8,99.0,75.0
jockey_w,幸英明,11,7,8,57,83,13.3,21.7,31.3,112.0,92.0
jockey_w,岩田望来,8,3,5,42,58,13.8,19.0,27.6,88.0,62.0
jockey_w,坂井瑠星,8,7,6,32,53,15.1,28.3,39.6,86.0,96.0
jockey_w,角田大和,7,7,2,41,57,12.3,24.6,28.1,182.0,134.0
jockey_w,富田暁,7,4,4,37,52,13.5,21.2,28.8,137.0,102.0
jockey_w,川田将雅,7,11,3,14,35,20.0,51.4,60.0,59.0,81.0
jockey_w,松山弘平,6,12,7,42,67,9.0,26.9,37.3,51.0,82.0
jockey_w,吉田隼人,5,3,2,27,37,13.5,21.6,27.0,118.0,90.0
jockey_w,福永祐一,5,2,3,18,28,17.9,25.0,35.7,64.0,60.0
jockey_w,武豊,5,8,1,11,25,20.0,52.0,56.0,83.0,109.0
frame,1枠,17,13,14,159,203,8.4,14.8,21.7,86.0,83.0
frame,2枠,22,17,12,166,217,10.1,18.0,23.5,105.0,82.0
frame,3枠,10,23,17,180,230,4.3,14.3,21.7,46.0,77.0
frame,4枠,21,14,21,196,252,8.3,13.9,22.2,85.0,80.0
frame,5枠,22,19,13,214,268,8.2,15.3,20.1,82.0,71.0
frame,6枠,20,23,31,211,285,7.0,15.1,26.0,71.0,89.0
frame,7枠,26,19,29,221,295,8.8,15.3,25.1,86.0,90.0
frame,8枠,18,28,19,241,306,5.9,15.0,21.2,70.0,80.0
averunningstyle,逃げ,6,7,3,40,56,10.7,23.2,28.6,73.0,88.0
averunningstyle,先行,59,71,55,462,647,9.1,20.1,28.6,67.0,78.0
averunningstyle,差し,37,14,22,107,180,20.6,28.3,40.6,120.0,93.0
averunningstyle,追込,2,3,0,7,12,16.7,41.7,41.7,91.0,79.0
distance,500m以上延長,0,1,2,59,62,0.0,1.6,4.8,0.0,39.0
distance,300m-400m延長,7,2,3,53,65,10.8,13.8,18.5,172.0,88.0
distance,100m-200m延長,84,91,92,876,1143,7.3,15.3,23.4,76.0,85.0
distance,距離変更なし,30,32,30,234,326,9.2,19.0,28.2,73.0,75.0
distance,100m-200m短縮,27,25,20,248,320,8.4,16.2,22.5,86.0,84.0
distance,300m-400m短縮,3,2,2,28,35,8.6,14.3,20.0,121.0,93.0
distance,500m以上短縮,4,3,7,70,84,4.8,8.3,16.7,64.0,72.0
surface,ダ→ダ,133,144,145,1379,1801,7.4,15.4,23.4,74.0,80.0
surface,芝→ダ,22,12,11,180,225,9.8,15.1,20.0,130.0,100.0
stable_trainer,美浦,13,17,28,313,371,3.5,8.1,15.6,70.0,90.0
stable_trainer,栗東,143,139,128,1275,1685,8.5,16.7,24.3,80.0,81.0
