factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,166,166,166,1937,2435,6.8,13.6,20.5,79.0,80.0
father_w,ロードカナロア,13,10,8,97,128,10.2,18.0,24.2,96.0,80.0
father_w,キズナ,13,8,7,67,95,13.7,22.1,29.5,117.0,97.0
father_w,モーリス,11,4,9,79,103,10.7,14.6,23.3,100.0,84.0
father_w,ディープインパクト,7,2,5,43,57,12.3,15.8,24.6,137.0,92.0
father_w,エピファネイア,6,6,9,67,88,6.8,13.6,23.9,66.0,74.0
father_w,シルバーステート,5,7,4,36,52,9.6,23.1,30.8,111.0,121.0
father_w,ドゥラメンテ,5,3,0,40,48,10.4,16.7,16.7,105.0,74.0
father_w,ダイワメジャー,4,6,8,71,89,4.5,11.2,20.2,45.0,71.0
father_w,ミッキーアイル,4,5,2,33,44,9.1,20.5,25.0,87.0,105.0
father_w,ルーラーシップ,4,4,4,31,43,9.3,18.6,27.9,109.0,106.0
jockey_w,川田将雅,12,12,4,18,46,26.1,52.2,60.9,90.0,89.0
jockey_w,坂井瑠星,10,1,8,36,55,18.2,20.0,34.5,97.0,84.0
jockey_w,岩田望来,9,14,3,49,75,12.0,30.7,34.7,90.0,88.0
jockey_w,松山弘平,8,9,3,49,69,11.6,24.6,29.0,68.0,72.0
jockey_w,吉田隼人,7,2,3,39,51,13.7,17.6,23.5,113.0,86.0
jockey_w,福永祐一,7,5,6,14,32,21.9,37.5,56.2,91.0,90.0
jockey_w,団野大成,6,7,9,49,71,8.5,18.3,31.0,70.0,87.0
jockey_w,永島まなみ,6,3,3,57,69,8.7,13.0,17.4,144.0,104.0
jockey_w,西村淳也,6,10,3,41,60,10.0,26.7,31.7,79.0,97.0
jockey_w,高杉吏麒,6,2,1,20,29,20.7,27.6,31.0,192.0,106.0
frame,1枠,20,14,18,195,247,8.1,13.8,21.1,93.0,84.0
frame,2枠,12,22,21,203,258,4.7,13.2,21.3,60.0,74.0
frame,3枠,25,25,18,200,268,9.3,18.7,25.4,96.0,94.0
frame,4枠,27,19,24,213,283,9.5,16.3,24.7,98.0,87.0
frame,5枠,19,27,21,230,297,6.4,15.5,22.6,67.0,84.0
frame,6枠,22,16,20,249,307,7.2,12.4,18.9,89.0,76.0
frame,7枠,26,18,17,319,380,6.8,11.6,16.1,82.0,74.0
frame,8枠,15,25,27,328,395,3.8,10.1,17.0,51.0,72.0
averunningstyle,逃げ,7,5,16,100,128,5.5,9.4,21.9,47.0,74.0
averunningstyle,先行,83,75,75,700,933,8.9,16.9,25.0,86.0,82.0
averunningstyle,差し,29,22,20,125,196,14.8,26.0,36.2,96.0,89.0
averunningstyle,追込,2,1,3,14,20,10.0,15.0,30.0,73.0,75.0
distance,500m以上延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,1,0,1,15,17,5.9,5.9,11.8,262.0,98.0
distance,100m-200m延長,30,36,34,453,553,5.4,11.9,18.1,91.0,92.0
distance,距離変更なし,68,71,65,658,862,7.9,16.1,23.7,74.0,78.0
distance,100m-200m短縮,39,29,35,367,470,8.3,14.5,21.9,82.0,79.0
distance,300m-400m短縮,4,6,8,127,145,2.8,6.9,12.4,59.0,86.0
distance,500m以上短縮,2,3,0,36,41,4.9,12.2,12.2,112.0,72.0
surface,芝→芝,139,134,135,1436,1844,7.5,14.8,22.1,81.0,80.0
surface,ダ→芝,5,11,8,218,242,2.1,6.6,9.9,55.0,87.0
stable_trainer,美浦,23,18,23,402,466,4.9,8.8,13.7,70.0,67.0
stable_trainer,栗東,143,148,143,1529,1963,7.3,14.8,22.1,81.0,83.0
