エピファネイア,14.7,23.5,41.2
ハービンジャー,12.7,20.6,27.0
キズナ,11.4,17.1,28.6
ハーツクライ,10.0,14.0,26.0
キングカメハメハ,8.7,21.7,30.4
ゴールドシップ,4.3,21.7,26.1
