ブラックタイド,18.8,21.9,28.1
キズナ,16.7,25.9,31.5
ドゥラメンテ,15.7,23.5,31.4
オルフェーヴル,14.3,20.0,22.9
マインドユアビスケッツ,13.9,36.1,41.7
ドレフォン,10.7,20.0,30.7
ホッコータルマエ,10.6,17.0,25.5
シニスターミニスター,10.0,16.0,30.0
マジェスティックウォリアー,8.3,18.3,23.3
ロードカナロア,7.6,20.3,29.1
