キズナ,13.7,22.1,29.5
ディープインパクト,12.3,15.8,24.6
モーリス,10.7,14.6,23.3
ドゥラメンテ,10.4,16.7,16.7
ロードカナロア,10.2,18.0,24.2
シルバーステート,9.6,23.1,30.8
ルーラーシップ,9.3,18.6,27.9
ミッキーアイル,9.1,20.5,25.0
エピファネイア,6.8,13.6,23.9
ダイワメジャー,4.5,11.2,20.2
