キズナ,13.6,23.7,33.8
ドレフォン,13.6,18.8,29.9
キングカメハメハ,12.9,23.5,30.6
シニスターミニスター,10.3,20.0,28.4
ハーツクライ,10.2,20.3,31.2
ホッコータルマエ,9.5,16.0,23.1
マジェスティックウォリアー,8.8,14.0,22.2
ロードカナロア,8.1,14.1,21.5
ドゥラメンテ,7.4,19.8,34.6
ルーラーシップ,7.3,13.0,17.5
