ダイワメジャー,11.9,16.7,22.6
モーリス,11.1,21.0,23.5
ドレフォン,10.7,16.5,26.4
キズナ,10.3,16.8,23.4
ロードカナロア,10.0,17.5,25.6
シニスターミニスター,8.7,18.3,27.0
パイロ,8.7,13.6,23.3
ルーラーシップ,7.3,15.6,24.8
キンシャサノキセキ,6.9,15.5,21.6
ヘニーヒューズ,6.8,14.6,19.3
