ロードカナロア,15.7,24.7,25.8
ディープインパクト,13.2,27.8,38.2
ハービンジャー,12.3,19.8,27.3
モーリス,11.0,18.0,30.0
ハーツクライ,9.6,18.2,23.2
キタサンブラック,9.2,22.4,39.8
ルーラーシップ,9.1,14.9,20.8
キズナ,9.0,18.1,29.3
エピファネイア,8.8,20.5,29.3
ドゥラメンテ,7.6,16.5,27.6
