スクリーンヒーロー,21.7,21.7,39.1
リアルスティール,20.8,29.2,33.3
ディープインパクト,15.8,24.2,33.7
キングカメハメハ,15.6,22.2,33.3
ドゥラメンテ,11.4,22.9,34.3
エピファネイア,11.0,23.2,31.7
ルーラーシップ,10.1,20.3,27.5
ハーツクライ,9.6,18.1,26.6
ハービンジャー,9.3,14.7,26.7
キズナ,6.8,18.9,28.4
