factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,72,73,71,715,931,7.7,15.6,23.2,80.0,80.0
father_w,ハービンジャー,8,5,4,46,63,12.7,20.6,27.0,131.0,99.0
father_w,ハーツクライ,5,2,6,37,50,10.0,14.0,26.0,101.0,86.0
father_w,エピファネイア,5,3,6,20,34,14.7,23.5,41.2,78.0,94.0
father_w,キズナ,4,2,4,25,35,11.4,17.1,28.6,118.0,82.0
father_w,ダノンバラード,3,1,4,11,19,15.8,21.1,42.1,145.0,124.0
father_w,ノヴェリスト,3,1,2,11,17,17.6,23.5,35.3,349.0,174.0
father_w,ヴィクトワールピサ,3,0,0,14,17,17.6,17.6,17.6,281.0,81.0
father_w,マインドユアビスケッツ,3,0,0,3,6,50.0,50.0,50.0,470.0,180.0
father_w,ゴールドシップ,2,8,2,34,46,4.3,21.7,26.1,36.0,78.0
father_w,キングカメハメハ,2,3,2,16,23,8.7,21.7,30.4,84.0,98.0
jockey_w,横山武史,10,8,10,27,55,18.2,32.7,50.9,77.0,90.0
jockey_w,武豊,9,5,4,20,38,23.7,36.8,47.4,114.0,97.0
jockey_w,丹内祐次,5,9,4,47,65,7.7,21.5,27.7,73.0,94.0
jockey_w,藤岡佑介,5,2,4,24,35,14.3,20.0,31.4,106.0,78.0
jockey_w,横山和生,4,3,3,32,42,9.5,16.7,23.8,80.0,65.0
jockey_w,佐々木大輔,4,3,3,27,37,10.8,18.9,27.0,104.0,88.0
jockey_w,北村友一,3,4,1,11,19,15.8,36.8,42.1,137.0,112.0
jockey_w,C.ルメール,3,1,1,10,15,20.0,26.7,33.3,81.0,67.0
jockey_w,吉田隼人,2,7,2,27,38,5.3,23.7,28.9,43.0,78.0
jockey_w,菱田裕二,2,0,2,22,26,7.7,7.7,15.4,236.0,85.0
frame,1枠,6,8,6,75,95,6.3,14.7,21.1,58.0,68.0
frame,2枠,11,10,5,71,97,11.3,21.6,26.8,122.0,82.0
frame,3枠,6,6,6,87,105,5.7,11.4,17.1,59.0,64.0
frame,4枠,10,6,16,79,111,9.0,14.4,28.8,81.0,90.0
frame,5枠,10,14,12,87,123,8.1,19.5,29.3,81.0,100.0
frame,6枠,15,8,9,97,129,11.6,17.8,24.8,132.0,94.0
frame,7枠,8,12,11,102,133,6.0,15.0,23.3,63.0,78.0
frame,8枠,6,9,6,117,138,4.3,10.9,15.2,46.0,59.0
averunningstyle,逃げ,1,3,3,25,32,3.1,12.5,21.9,33.0,89.0
averunningstyle,先行,36,24,28,220,308,11.7,19.5,28.6,83.0,76.0
averunningstyle,差し,10,12,7,46,75,13.3,29.3,38.7,72.0,86.0
averunningstyle,追込,0,0,1,2,3,0.0,0.0,33.3,0.0,33.0
distance,500m以上延長,0,0,0,18,18,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,6,4,3,44,57,10.5,17.5,22.8,230.0,111.0
distance,100m-200m延長,17,20,24,232,293,5.8,12.6,20.8,66.0,74.0
distance,距離変更なし,39,37,34,297,407,9.6,18.7,27.0,83.0,85.0
distance,100m-200m短縮,2,4,6,41,53,3.8,11.3,22.6,36.0,63.0
distance,300m-400m短縮,3,2,1,32,38,7.9,13.2,15.8,81.0,79.0
distance,500m以上短縮,4,5,2,44,55,7.3,16.4,20.0,83.0,75.0
surface,芝→芝,68,70,67,629,834,8.2,16.5,24.6,79.0,82.0
surface,ダ→芝,3,2,3,79,87,3.4,5.7,9.2,98.0,36.0
stable_trainer,美浦,31,36,31,343,441,7.0,15.2,22.2,79.0,79.0
stable_trainer,栗東,41,37,40,372,490,8.4,15.9,24.1,80.0,80.0
