factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,105,106,104,1000,1315,8.0,16.0,24.0,79.0,81.0
father_w,ハービンジャー,12,4,5,60,81,14.8,19.8,25.9,116.0,80.0
father_w,キズナ,9,6,6,32,53,17.0,28.3,39.6,113.0,86.0
father_w,ディープインパクト,6,7,4,37,54,11.1,24.1,31.5,69.0,77.0
father_w,モーリス,6,4,1,30,41,14.6,24.4,26.8,91.0,71.0
father_w,ロードカナロア,5,7,3,21,36,13.9,33.3,41.7,80.0,107.0
father_w,エピファネイア,3,5,9,51,68,4.4,11.8,25.0,36.0,77.0
father_w,ゴールドシップ,3,2,6,42,53,5.7,9.4,20.8,56.0,64.0
father_w,ドゥラメンテ,3,3,3,29,38,7.9,15.8,23.7,86.0,93.0
father_w,キタサンブラック,3,4,2,19,28,10.7,25.0,32.1,83.0,91.0
father_w,オルフェーヴル,3,3,0,17,23,13.0,26.1,26.1,80.0,90.0
jockey_w,横山武史,11,13,7,44,75,14.7,32.0,41.3,69.0,87.0
jockey_w,鮫島克駿,9,2,4,44,59,15.3,18.6,25.4,142.0,75.0
jockey_w,丹内祐次,7,16,11,53,87,8.0,26.4,39.1,71.0,100.0
jockey_w,武豊,7,13,10,35,65,10.8,30.8,46.2,52.0,88.0
jockey_w,佐々木大輔,7,6,6,32,51,13.7,25.5,37.3,90.0,99.0
jockey_w,池添謙一,7,2,6,24,39,17.9,23.1,38.5,100.0,83.0
jockey_w,横山和生,5,6,6,47,64,7.8,17.2,26.6,51.0,71.0
jockey_w,浜中俊,5,3,5,28,41,12.2,19.5,31.7,140.0,102.0
jockey_w,C.ルメール,5,6,3,9,23,21.7,47.8,60.9,64.0,93.0
jockey_w,藤岡佑介,4,4,4,41,53,7.5,15.1,22.6,75.0,78.0
frame,1枠,9,16,10,92,127,7.1,19.7,27.6,58.0,71.0
frame,2枠,11,9,20,92,132,8.3,15.2,30.3,83.0,91.0
frame,3枠,18,15,15,104,152,11.8,21.7,31.6,98.0,97.0
frame,4枠,12,14,12,127,165,7.3,15.8,23.0,75.0,87.0
frame,5枠,15,10,12,139,176,8.5,14.2,21.0,92.0,79.0
frame,6枠,13,11,14,145,183,7.1,13.1,20.8,68.0,70.0
frame,7枠,16,13,12,145,186,8.6,15.6,22.0,88.0,80.0
frame,8枠,11,18,9,156,194,5.7,14.9,19.6,66.0,73.0
averunningstyle,逃げ,9,7,5,33,54,16.7,29.6,38.9,114.0,107.0
averunningstyle,先行,42,43,45,345,475,8.8,17.9,27.4,71.0,79.0
averunningstyle,差し,17,7,6,46,76,22.4,31.6,39.5,112.0,88.0
averunningstyle,追込,2,0,1,5,8,25.0,25.0,37.5,153.0,107.0
distance,500m以上延長,2,3,4,57,66,3.0,7.6,13.6,68.0,72.0
distance,300m-400m延長,0,3,0,44,47,0.0,6.4,6.4,0.0,35.0
distance,100m-200m延長,22,10,12,137,181,12.2,17.7,24.3,124.0,91.0
distance,距離変更なし,47,47,38,394,526,8.9,17.9,25.1,77.0,76.0
distance,100m-200m短縮,14,24,28,207,273,5.1,13.9,24.2,57.0,87.0
distance,300m-400m短縮,0,2,0,14,16,0.0,12.5,12.5,0.0,87.0
distance,500m以上短縮,0,0,4,32,36,0.0,0.0,11.1,0.0,42.0
surface,芝→芝,84,85,80,787,1036,8.1,16.3,24.0,79.0,80.0
surface,ダ→芝,1,4,6,96,107,0.9,4.7,10.3,23.0,70.0
stable_trainer,美浦,50,53,56,487,646,7.7,15.9,24.6,78.0,83.0
stable_trainer,栗東,55,53,48,511,667,8.2,16.2,23.4,79.0,79.0
