1,芝,1200,父がロードカナロア,,,confirmed
2,芝,1800,父がディープインパクト,,,flagged
3,芝,1800,父がキタサンブラック,,,flagged
4,芝,2000,父がハーツクライ,,,flagged
5,芝,2000,父がモーリス,,,confirmed
6,芝,2600,父がゴールドシップ,,,confirmed
7,芝,2600,父がローカル長距離でゴールドシップ牡馬が躍進!,,,flagged
8,ダ,1000,父がシニスターミニスター,,,confirmed
9,ダ,1700,父が中内田充正,,,flagged
10,ダ,1700,父がルーラーシップ,,,confirmed
11,芝,1600,馬主が金子真人HD,,,confirmed
