ディープインパクト,16.4,32.2,43.2
キズナ,10.9,19.5,25.8
ロードカナロア,12.5,20.5,27.7
エピファネイア,10.0,22.5,32.5
ハーツクライ,11.3,21.7,29.2
ドゥラメンテ,8.2,21.4,34.7
ルーラーシップ,9.5,23.8,31.0
モーリス,9.6,18.1,32.5
ジャスタウェイ,12.8,19.1,27.7
リアルスティール,16.7,19.4,25.0
