ロードカナロア,12.4,27.1,34.1
ダイワメジャー,13.8,18.5,24.6
ビッグアーサー,12.5,20.8,31.3
ミッキーアイル,10.9,21.7,30.4
モーリス,10.0,12.5,17.5
ディープインパクト,15.8,21.1,26.3
アドマイヤムーン,15.6,15.6,25.0
エピファネイア,13.3,20.0,26.7
シルバーステート,12.8,17.9,25.6
リオンディーズ,7.7,18.5,26.2
