factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,90,91,89,1169,1439,6.3,12.6,18.8,80.0,80.0
father_w,ロードカナロア,6,6,5,48,65,9.2,18.5,26.2,72.0,78.0
father_w,ダイワメジャー,6,4,6,33,49,12.2,20.4,32.7,123.0,105.0
father_w,モーリス,6,5,2,28,41,14.6,26.8,31.7,118.0,102.0
father_w,キズナ,4,2,4,26,36,11.1,16.7,27.8,104.0,95.0
father_w,エピファネイア,3,1,2,31,37,8.1,10.8,16.2,93.0,56.0
father_w,リオンディーズ,3,4,2,24,33,9.1,21.2,27.3,106.0,101.0
father_w,マクフィ,3,1,1,18,23,13.0,17.4,21.7,235.0,119.0
father_w,オルフェーヴル,3,1,3,10,17,17.6,23.5,41.2,155.0,135.0
father_w,ビッグアーサー,2,4,6,49,61,3.3,9.8,19.7,34.0,69.0
father_w,キンシャサノキセキ,2,4,2,30,38,5.3,15.8,21.1,85.0,89.0
jockey_w,丹内祐次,6,5,6,24,41,14.6,26.8,41.5,132.0,127.0
jockey_w,菱田裕二,6,4,1,18,29,20.7,34.5,37.9,151.0,102.0
jockey_w,坂井瑠星,5,0,0,4,9,55.6,55.6,55.6,262.0,121.0
jockey_w,丸山元気,4,3,2,30,39,10.3,17.9,23.1,98.0,84.0
jockey_w,菅原明良,4,0,1,23,28,14.3,14.3,17.9,118.0,59.0
jockey_w,西村淳也,3,3,1,20,27,11.1,22.2,25.9,94.0,73.0
jockey_w,勝浦正樹,3,0,2,18,23,13.0,13.0,21.7,229.0,120.0
jockey_w,石橋脩,3,2,3,11,19,15.8,26.3,42.1,191.0,144.0
jockey_w,鮫島克駿,3,1,1,8,13,23.1,30.8,38.5,129.0,86.0
jockey_w,団野大成,3,1,0,3,7,42.9,57.1,57.1,236.0,125.0
frame,1枠,8,9,7,135,159,5.0,10.7,15.1,65.0,75.0
frame,2枠,12,6,11,137,166,7.2,10.8,17.5,94.0,78.0
frame,3枠,7,8,4,150,169,4.1,8.9,11.2,66.0,48.0
frame,4枠,10,7,9,147,173,5.8,9.8,15.0,77.0,63.0
frame,5枠,11,15,11,139,176,6.2,14.8,21.0,80.0,80.0
frame,6枠,15,13,17,132,177,8.5,15.8,25.4,101.0,102.0
frame,7枠,17,13,18,157,205,8.3,14.6,23.4,95.0,96.0
frame,8枠,10,20,12,172,214,4.7,14.0,19.6,58.0,87.0
averunningstyle,逃げ,9,6,3,61,79,11.4,19.0,22.8,103.0,87.0
averunningstyle,先行,42,48,49,382,521,8.1,17.3,26.7,79.0,88.0
averunningstyle,差し,13,9,6,61,89,14.6,24.7,31.5,102.0,85.0
averunningstyle,追込,1,1,0,3,5,20.0,40.0,40.0,88.0,62.0
distance,500m以上延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m延長,4,3,5,93,105,3.8,6.7,11.4,80.0,81.0
distance,距離変更なし,64,64,59,665,852,7.5,15.0,21.9,84.0,83.0
distance,100m-200m短縮,9,7,11,154,181,5.0,8.8,14.9,64.0,62.0
distance,300m-400m短縮,3,7,4,77,91,3.3,11.0,15.4,57.0,92.0
distance,500m以上短縮,2,2,2,41,47,4.3,8.5,12.8,97.0,96.0
surface,芝→芝,75,78,72,859,1084,6.9,14.1,20.8,79.0,82.0
surface,ダ→芝,7,5,9,170,191,3.7,6.3,11.0,88.0,71.0
stable_trainer,美浦,46,53,50,745,894,5.1,11.1,16.7,80.0,83.0
stable_trainer,栗東,44,38,39,423,544,8.1,15.1,22.2,79.0,78.0
