factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,134,134,135,1390,1793,7.5,14.9,22.5,79,79
father_w,ゴールドシップ,10,8,10,77,105,9.5,17.1,26.7,105,97
father_w,ルーラーシップ,5,1,3,26,35,14.3,17.1,25.7,145,83
father_w,ハービンジャー,10,3,11,67,91,11.0,14.3,26.4,94,77
father_w,エピファネイア,3,6,2,27,38,7.9,23.7,28.9,63,86
father_w,ブリックスアンドモルタル,3,0,2,11,16,18.8,18.8,31.2,236,132
father_w,オルフェーヴル,3,1,2,10,16,18.8,25.0,37.5,197,116
father_w,ディープインパクト,9,13,9,70,101,8.9,21.8,30.7,60,83
father_w,ハーツクライ,7,5,5,58,75,9.3,16.0,22.7,97,85
father_w,キズナ,5,5,7,50,67,7.5,14.9,25.4,71,83
father_w,シルバーステート,2,5,2,12,21,9.5,33.3,42.9,75,107
father_w,モーリス,4,0,1,15,20,20.0,20.0,25.0,167,69
father_w,スクリーンヒーロー,4,0,3,13,20,20.0,20.0,35.0,254,108
father_w,ドゥラメンテ,2,8,2,25,37,5.4,27.0,32.4,37,87
father_w,キングカメハメハ,2,3,4,17,26,7.7,19.2,34.6,56,100
father_w,ロードカナロア,2,0,0,19,21,9.5,9.5,9.5,90,47
jockey_w,川田将雅,8,1,3,4,16,50.0,56.2,75.0,165,114
jockey_w,丹内祐次,9,7,8,25,49,18.4,32.7,49.0,115,112
jockey_w,菅原明良,6,4,12,35,57,10.5,17.5,38.6,79,88
jockey_w,武藤雅,3,1,2,17,23,13.0,17.4,26.1,223,131
jockey_w,三浦皇成,3,0,2,16,21,14.3,14.3,23.8,102,68
jockey_w,横山琉人,3,2,1,12,18,16.7,27.8,33.3,156,102
jockey_w,西村淳也,8,3,2,17,30,26.7,36.7,43.3,152,99
jockey_w,柴田大知,2,2,1,22,27,7.4,14.8,18.5,113,83
jockey_w,藤田菜七子,2,2,1,21,26,7.7,15.4,19.2,126,120
jockey_w,原優介,2,1,0,19,22,9.1,13.6,13.6,264,124
jockey_w,亀田温心,5,2,2,12,21,23.8,33.3,42.9,196,99
jockey_w,丸山元気,3,1,0,23,27,11.1,14.8,14.8,163,69
jockey_w,斎藤新,3,2,2,17,24,12.5,20.8,29.2,100,83
jockey_w,菱田裕二,3,0,1,9,13,23.1,23.1,30.8,190,113
jockey_w,C.ルメール,3,3,0,2,8,37.5,75.0,75.0,81,90
jockey_w,坂井瑠星,3,2,1,1,7,42.9,71.4,85.7,164,139
frame,1枠,16,11,11,139,177,9.0,15.3,21.5,107,83
frame,2枠,13,10,14,152,189,6.9,12.2,19.6,62,58
frame,3枠,8,22,18,157,205,3.9,14.6,23.4,42,81
frame,4枠,15,16,14,173,218,6.9,14.2,20.6,75,79
frame,5枠,21,18,19,171,229,9.2,17.0,25.3,93,90
frame,6枠,18,18,20,180,236,7.6,15.3,23.7,85,84
frame,7枠,16,21,23,205,265,6.0,14.0,22.6,64,83
frame,8枠,27,18,16,213,274,9.9,16.4,22.3,100,76
averunningstyle,逃げ,3,2,4,38,47,6.4,10.6,19.1,59,58
averunningstyle,先行,62,57,45,355,519,11.9,22.9,31.6,83,81
averunningstyle,差し,15,17,22,84,138,10.9,23.2,39.1,63,83
averunningstyle,追込,6,6,4,8,24,25.0,50.0,66.7,115,132
distance,500m以上延長,0,2,2,51,55,0.0,3.6,7.3,0,75
distance,300m-400m延長,8,6,6,120,140,5.7,10.0,14.3,97,85
distance,100m-200m延長,41,36,41,440,558,7.3,13.8,21.1,87,81
distance,距離変更なし,59,60,60,511,690,8.6,17.2,25.9,75,80
distance,100m-200m短縮,11,9,14,89,123,8.9,16.3,27.6,79,79
distance,300m-400m短縮,8,9,3,60,80,10.0,21.2,25.0,81,78
distance,500m以上短縮,1,6,3,50,60,1.7,11.7,16.7,20,67
surface,芝→芝,124,124,124,1155,1527,8.1,16.2,24.4,79,81
surface,ダ→芝,4,4,5,162,175,2.3,4.6,7.4,73,67
stable_trainer,美浦,78,81,79,909,1147,6.8,13.9,20.7,80,79
stable_trainer,栗東,56,53,56,481,646,8.7,16.9,25.5,76,81
