factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,113,111,112,1516,1852,6.1,12.1,18.1,80.0,80.0
father_w,ロードカナロア,7,5,13,74,99,7.1,12.1,25.3,94.0,102.0
father_w,ビッグアーサー,6,5,1,24,36,16.7,30.6,33.3,140.0,106.0
father_w,アジアエクスプレス,6,0,0,18,24,25.0,25.0,25.0,385.0,114.0
father_w,ダイワメジャー,5,6,9,50,70,7.1,15.7,28.6,60.0,83.0
father_w,ディスクリートキャット,4,5,2,39,50,8.0,18.0,22.0,126.0,92.0
father_w,ファインニードル,4,1,0,23,28,14.3,17.9,17.9,99.0,55.0
father_w,マクフィ,4,2,2,17,25,16.0,24.0,32.0,215.0,117.0
father_w,シルバーステート,3,3,1,33,40,7.5,15.0,17.5,91.0,74.0
father_w,ミッキーアイル,3,3,2,27,35,8.6,17.1,22.9,73.0,73.0
father_w,アメリカンペイトリオット,3,1,2,23,29,10.3,13.8,20.7,98.0,70.0
jockey_w,菊沢一樹,9,8,5,58,80,11.2,21.2,27.5,132.0,98.0
jockey_w,丹内祐次,7,6,5,33,51,13.7,25.5,35.3,104.0,104.0
jockey_w,杉原誠人,6,5,3,50,64,9.4,17.2,21.9,107.0,73.0
jockey_w,菅原明良,6,4,2,27,39,15.4,25.6,30.8,132.0,95.0
jockey_w,津村明秀,5,6,4,31,46,10.9,23.9,32.6,87.0,85.0
jockey_w,石川裕紀人,5,0,1,16,22,22.7,22.7,27.3,272.0,96.0
jockey_w,嶋田純次,4,4,7,54,69,5.8,11.6,21.7,86.0,94.0
jockey_w,武藤雅,3,5,0,37,45,6.7,17.8,17.8,79.0,69.0
jockey_w,横山琉人,3,4,0,31,38,7.9,18.4,18.4,116.0,99.0
jockey_w,佐々木大輔,3,2,3,21,29,10.3,17.2,27.6,77.0,75.0
frame,1枠,3,3,5,197,208,1.4,2.9,5.3,52.0,53.0
frame,2枠,9,7,9,188,213,4.2,7.5,11.7,106.0,83.0
frame,3枠,7,5,9,193,214,3.3,5.6,9.8,70.0,57.0
frame,4枠,7,8,5,195,215,3.3,7.0,9.3,57.0,43.0
frame,5枠,6,15,9,192,222,2.7,9.5,13.5,39.0,63.0
frame,6枠,20,15,20,168,223,9.0,15.7,24.7,99.0,88.0
frame,7枠,26,24,22,202,274,9.5,18.2,26.3,87.0,88.0
frame,8枠,35,34,33,181,283,12.4,24.4,36.0,89.0,98.0
averunningstyle,逃げ,25,21,15,193,254,9.8,18.1,24.0,85.0,84.0
averunningstyle,先行,56,48,59,607,770,7.3,13.5,21.2,83.0,81.0
averunningstyle,差し,4,2,1,25,32,12.5,18.8,21.9,89.0,58.0
averunningstyle,追込,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,500m以上延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,距離変更なし,36,45,33,488,602,6.0,13.5,18.9,66.0,71.0
distance,100m-200m短縮,66,52,70,771,959,6.9,12.3,19.6,89.0,87.0
distance,300m-400m短縮,7,8,6,160,181,3.9,8.3,11.6,81.0,69.0
distance,500m以上短縮,4,5,3,89,101,4.0,8.9,11.9,99.0,85.0
surface,芝→芝,93,94,84,1116,1387,6.7,13.5,19.5,81.0,81.0
surface,ダ→芝,20,15,28,389,452,4.4,7.7,13.9,76.0,75.0
stable_trainer,美浦,82,82,84,1164,1412,5.8,11.6,17.6,79.0,79.0
stable_trainer,栗東,31,29,28,350,438,7.1,13.7,20.1,82.0,83.0
