ホッコータルマエ,19.6,25.3,43.0
パイロ,15.9,21.3,40.6
ヘニーヒューズ,13.4,20.9,36.3
シニスターミニスター,11.6,27.0,34.0
ゴールドアリュール,11.1,24.2,31.3
