ヘニーヒューズ,17.4,28.0,34.6
ゴールドアリュール,14.8,25.3,33.3
ホッコータルマエ,11.2,27.0,42.9
キズナ,11.1,24.5,38.0
ルヴァンスレーヴ,10.5,21.6,31.1
