ルーラーシップ,19.2,25.0,36.8
エピファネイア,19.2,28.9,33.0
ダイワメジャー,17.3,25.6,36.7
ロードカナロア,16.3,24.5,44.7
ハーツクライ,13.0,20.3,30.2
