ホッコータルマエ,19.4,29.1,35.1
ヘニーヒューズ,16.5,24.0,36.8
キズナ,13.0,25.7,41.4
ルヴァンスレーヴ,12.6,29.5,36.7
マクフィ,11.1,29.0,33.9
