factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,167,167,169,1949,2452,6.8,13.6,20.5,80.0,82.0
father_w,ドレフォン,10,12,9,63,94,10.6,23.4,33.0,101.0,99.0
father_w,シニスターミニスター,9,8,5,67,89,10.1,19.1,24.7,92.0,89.0
father_w,アジアエクスプレス,9,6,5,51,71,12.7,21.1,28.2,130.0,110.0
father_w,ロードカナロア,8,8,7,76,99,8.1,16.2,23.2,90.0,92.0
father_w,ダノンレジェンド,7,4,1,25,37,18.9,29.7,32.4,156.0,116.0
father_w,マジェスティックウォリアー,5,2,0,18,25,20.0,28.0,28.0,142.0,92.0
father_w,AmericanPharoah,5,1,0,7,13,38.5,46.2,46.2,167.0,92.0
father_w,エスポワールシチー,4,3,3,31,41,9.8,17.1,24.4,126.0,115.0
father_w,デクラレーションオブウォー,4,2,2,26,34,11.8,17.6,23.5,153.0,82.0
father_w,エピファネイア,4,1,2,13,20,20.0,25.0,35.0,276.0,125.0
jockey_w,松山弘平,13,13,9,43,78,16.7,33.3,44.9,92.0,97.0
jockey_w,田口貫太,12,11,7,101,131,9.2,17.6,22.9,117.0,106.0
jockey_w,坂井瑠星,10,7,5,47,69,14.5,24.6,31.9,64.0,72.0
jockey_w,岩田望来,9,8,11,49,77,11.7,22.1,36.4,72.0,86.0
jockey_w,幸英明,7,9,7,76,99,7.1,16.2,23.2,76.0,91.0
jockey_w,団野大成,7,12,6,67,92,7.6,20.7,27.2,92.0,97.0
jockey_w,和田竜二,7,2,7,65,81,8.6,11.1,19.8,141.0,85.0
jockey_w,松若風馬,7,2,5,50,64,10.9,14.1,21.9,138.0,89.0
jockey_w,西村淳也,6,6,5,64,81,7.4,14.8,21.0,61.0,56.0
jockey_w,吉村誠之助,6,6,6,60,78,7.7,15.4,23.1,104.0,98.0
frame,1枠,17,21,8,214,260,6.5,14.6,17.7,74.0,73.0
frame,2枠,11,19,24,227,281,3.9,10.7,19.2,46.0,85.0
frame,3枠,22,10,16,249,297,7.4,10.8,16.2,98.0,71.0
frame,4枠,13,15,26,256,310,4.2,9.0,17.4,59.0,73.0
frame,5枠,12,22,25,261,320,3.8,10.6,18.4,45.0,65.0
frame,6枠,26,26,23,250,325,8.0,16.0,23.1,92.0,88.0
frame,7枠,37,23,24,245,329,11.2,18.2,25.5,124.0,96.0
frame,8枠,29,31,23,247,330,8.8,18.2,25.2,88.0,98.0
averunningstyle,逃げ,13,14,10,120,157,8.3,17.2,23.6,67.0,78.0
averunningstyle,先行,87,98,82,745,1012,8.6,18.3,26.4,75.0,86.0
averunningstyle,差し,7,7,17,80,111,6.3,12.6,27.9,46.0,74.0
averunningstyle,追込,0,1,1,4,6,0.0,16.7,33.3,0.0,71.0
distance,500m以上延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m延長,8,9,10,155,182,4.4,9.3,14.8,86.0,95.0
distance,距離変更なし,105,106,109,1089,1409,7.5,15.0,22.7,76.0,81.0
distance,100m-200m短縮,32,34,35,399,500,6.4,13.2,20.2,79.0,87.0
distance,300m-400m短縮,6,3,0,56,65,9.2,13.8,13.8,125.0,70.0
distance,500m以上短縮,2,2,1,79,84,2.4,4.8,6.0,143.0,52.0
surface,ダ→ダ,144,145,142,1548,1979,7.3,14.6,21.8,82.0,84.0
surface,芝→ダ,9,9,13,224,255,3.5,7.1,12.2,54.0,65.0
stable_trainer,美浦,11,12,13,222,258,4.3,8.9,14.0,91.0,90.0
stable_trainer,栗東,156,155,156,1727,2194,7.1,14.2,21.3,79.0,82.0
