factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,133,133,134,1108,1508,8.8,17.6,26.5,79.0,83.0
father_w,キズナ,18,6,3,74,101,17.8,23.8,26.7,128.0,75.0
father_w,キタサンブラック,10,12,5,33,60,16.7,36.7,45.0,98.0,99.0
father_w,エピファネイア,9,9,11,76,105,8.6,17.1,27.6,65.0,76.0
father_w,レイデオロ,6,2,5,34,47,12.8,17.0,27.7,108.0,82.0
father_w,サトノダイヤモンド,6,1,3,29,39,15.4,17.9,25.6,116.0,77.0
father_w,ロードカナロア,6,1,3,18,28,21.4,25.0,35.7,137.0,91.0
father_w,ゴールドシップ,5,2,3,51,61,8.2,11.5,16.4,116.0,63.0
father_w,ジャスタウェイ,5,5,1,16,27,18.5,37.0,40.7,124.0,125.0
father_w,ハービンジャー,4,18,6,45,73,5.5,30.1,38.4,40.0,98.0
father_w,ドゥラメンテ,4,8,7,50,69,5.8,17.4,27.5,35.0,70.0
jockey_w,川田将雅,19,10,7,13,49,38.8,59.2,73.5,102.0,99.0
jockey_w,岩田望来,16,8,4,49,77,20.8,31.2,36.4,115.0,81.0
jockey_w,武豊,10,6,4,13,33,30.3,48.5,60.6,145.0,116.0
jockey_w,坂井瑠星,8,6,6,40,60,13.3,23.3,33.3,71.0,70.0
jockey_w,北村友一,7,2,0,23,32,21.9,28.1,28.1,168.0,80.0
jockey_w,池添謙一,6,1,5,25,37,16.2,18.9,32.4,121.0,79.0
jockey_w,西村淳也,5,11,6,43,65,7.7,24.6,33.8,47.0,74.0
jockey_w,浜中俊,5,1,3,20,29,17.2,20.7,31.0,178.0,93.0
jockey_w,団野大成,4,4,4,40,52,7.7,15.4,23.1,70.0,67.0
jockey_w,吉村誠之助,4,4,3,34,45,8.9,17.8,24.4,147.0,100.0
frame,1枠,13,14,13,111,151,8.6,17.9,26.5,78.0,86.0
frame,2枠,13,14,12,119,158,8.2,17.1,24.7,73.0,75.0
frame,3枠,13,18,17,121,169,7.7,18.3,28.4,54.0,81.0
frame,4枠,24,18,16,120,178,13.5,23.6,32.6,118.0,92.0
frame,5枠,15,21,12,146,194,7.7,18.6,24.7,75.0,84.0
frame,6枠,13,13,18,158,202,6.4,12.9,21.8,64.0,68.0
frame,7枠,24,16,23,162,225,10.7,17.8,28.0,102.0,93.0
frame,8枠,18,19,23,171,231,7.8,16.0,26.0,70.0,80.0
averunningstyle,逃げ,5,2,4,36,47,10.6,14.9,23.4,67.0,63.0
averunningstyle,先行,71,66,55,349,541,13.1,25.3,35.5,91.0,91.0
averunningstyle,差し,15,16,18,109,158,9.5,19.6,31.0,57.0,66.0
averunningstyle,追込,1,1,4,10,16,6.2,12.5,37.5,25.0,70.0
distance,500m以上延長,0,1,0,32,33,0.0,3.0,3.0,0.0,28.0
distance,300m-400m延長,8,6,4,81,99,8.1,14.1,18.2,117.0,68.0
distance,100m-200m延長,30,27,39,313,409,7.3,13.9,23.5,73.0,79.0
distance,距離変更なし,58,64,54,398,574,10.1,21.3,30.7,77.0,85.0
distance,100m-200m短縮,10,7,4,44,65,15.4,26.2,32.3,116.0,90.0
distance,300m-400m短縮,5,4,8,35,52,9.6,17.3,32.7,83.0,107.0
distance,500m以上短縮,1,3,1,25,30,3.3,13.3,16.7,54.0,51.0
surface,芝→芝,109,107,105,833,1154,9.4,18.7,27.8,80.0,83.0
surface,ダ→芝,3,5,5,93,106,2.8,7.5,12.3,79.0,87.0
stable_trainer,美浦,5,3,7,101,116,4.3,6.9,12.9,68.0,61.0
stable_trainer,栗東,128,130,127,1005,1390,9.2,18.6,27.7,79.0,84.0
