factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,166,166,166,1724,2222,7.5,14.9,22.4,79,82
father_w,エピファネイア,11,12,5,47,75,14.7,30.7,37.3,107,99
father_w,ロードカナロア,14,7,6,94,121,11.6,17.4,22.3,86,74
father_w,キズナ,13,11,9,81,114,11.4,21.1,28.9,73,74
father_w,モーリス,9,9,14,64,96,9.4,18.8,33.3,63,91
father_w,キタサンブラック,4,2,5,21,32,12.5,18.8,34.4,79,78
father_w,イスラボニータ,11,2,1,24,38,28.9,34.2,36.8,175,97
father_w,リアルスティール,3,2,2,25,32,9.4,15.6,21.9,91,80
father_w,ミッキーアイル,3,2,1,24,30,10.0,16.7,20.0,84,73
father_w,リオンディーズ,6,11,6,48,71,8.5,23.9,32.4,71,99
father_w,ダイワメジャー,2,1,1,21,25,8.0,12.0,16.0,78,48
father_w,ルーラーシップ,5,3,4,26,38,13.2,21.1,31.6,119,103
father_w,ディープインパクト,3,3,3,27,36,8.3,16.7,25.0,88,78
father_w,ハービンジャー,3,1,1,16,21,14.3,19.0,23.8,194,93
father_w,ヴィクトワールピサ,3,1,1,7,12,25.0,33.3,41.7,297,155
father_w,PalaceMalice,3,0,0,2,5,60.0,60.0,60.0,206,102
jockey_w,川田将雅,20,11,6,17,54,37.0,57.4,68.5,107,102
jockey_w,西村淳也,10,14,16,53,93,10.8,25.8,43.0,80,105
jockey_w,浜中俊,7,0,1,18,26,26.9,26.9,30.8,244,99
jockey_w,松山弘平,11,6,9,57,83,13.3,20.5,31.3,96,76
jockey_w,岩田望来,8,8,15,59,90,8.9,17.8,34.4,63,84
jockey_w,北村友一,5,3,2,29,39,12.8,20.5,25.6,110,82
jockey_w,永島まなみ,4,3,0,13,20,20.0,35.0,35.0,461,203
jockey_w,C.ルメール,4,1,1,7,13,30.8,38.5,46.2,109,87
jockey_w,A.ルメートル,4,0,0,8,12,33.3,33.3,33.3,284,75
jockey_w,松若風馬,3,1,0,31,35,8.6,11.4,11.4,192,72
jockey_w,坂井瑠星,9,4,3,28,44,20.5,29.5,36.4,115,77
jockey_w,団野大成,5,3,4,23,35,14.3,22.9,34.3,151,123
jockey_w,和田竜二,4,2,1,30,37,10.8,16.2,18.9,130,80
jockey_w,武豊,3,5,3,21,32,9.4,25.0,34.4,61,73
jockey_w,C.デムーロ,3,2,0,5,10,30.0,50.0,50.0,100,82
jockey_w,池添謙一,2,1,2,22,27,7.4,11.1,18.5,80,66
frame,1枠,14,16,13,178,221,6.3,13.6,19.5,70,77
frame,2枠,11,16,17,188,232,4.7,11.6,19.0,53,69
frame,3枠,10,21,18,200,249,4.0,12.4,19.7,48,78
frame,4枠,26,26,15,196,263,9.9,19.8,25.5,99,92
frame,5枠,19,18,19,222,278,6.8,13.3,20.1,72,69
frame,6枠,25,20,12,231,288,8.7,15.6,19.8,87,76
frame,7枠,29,15,34,259,337,8.6,13.1,23.1,84,78
frame,8枠,32,34,38,250,354,9.0,18.6,29.4,100,109
averunningstyle,逃げ,3,5,7,62,77,3.9,10.4,19.5,42,62
averunningstyle,先行,76,69,50,491,686,11.1,21.1,28.4,91,84
averunningstyle,差し,25,24,25,124,198,12.6,24.7,37.4,72,81
averunningstyle,追込,1,1,2,14,18,5.6,11.1,22.2,36,50
distance,500m以上延長,0,0,1,3,4,0.0,0.0,25.0,0,330
distance,300m-400m延長,2,4,7,97,110,1.8,5.5,11.8,69,109
distance,100m-200m延長,17,20,29,306,372,4.6,9.9,17.7,77,76
distance,距離変更なし,87,77,72,563,799,10.9,20.5,29.5,82,84
distance,100m-200m短縮,25,25,17,258,325,7.7,15.4,20.6,86,82
distance,300m-400m短縮,5,9,11,89,114,4.4,12.3,21.9,59,95
distance,500m以上短縮,1,1,0,14,16,6.2,12.5,12.5,102,64
surface,芝→芝,134,131,128,1166,1559,8.6,17.0,25.2,81,83
surface,ダ→芝,3,5,9,163,180,1.7,4.4,9.4,58,80
stable_trainer,美浦,5,2,5,106,118,4.2,5.9,10.2,79,57
stable_trainer,栗東,161,164,161,1610,2096,7.7,15.5,23.2,80,83
