factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,129,129,129,1113,1500,8.6,17.2,25.8,79.0,83.0
father_w,キズナ,11,12,8,68,99,11.1,23.2,31.3,78.0,79.0
father_w,エピファネイア,11,11,7,53,82,13.4,26.8,35.4,90.0,98.0
father_w,ロードカナロア,11,10,2,53,76,14.5,27.6,30.3,87.0,75.0
father_w,キタサンブラック,8,6,8,35,57,14.0,24.6,38.6,83.0,100.0
father_w,ドゥラメンテ,7,4,12,40,63,11.1,17.5,36.5,72.0,83.0
father_w,サトノダイヤモンド,7,2,6,32,47,14.9,19.1,31.9,117.0,81.0
father_w,モーリス,5,10,4,37,56,8.9,26.8,33.9,88.0,104.0
father_w,レイデオロ,5,1,7,25,38,13.2,15.8,34.2,102.0,79.0
father_w,サートゥルナーリア,5,4,1,20,30,16.7,30.0,33.3,90.0,85.0
father_w,ハーツクライ,4,2,1,33,40,10.0,15.0,17.5,82.0,58.0
jockey_w,川田将雅,16,6,3,18,43,37.2,51.2,58.1,102.0,84.0
jockey_w,岩田望来,13,7,9,48,77,16.9,26.0,37.7,102.0,84.0
jockey_w,松山弘平,8,14,5,35,62,12.9,35.5,43.5,67.0,86.0
jockey_w,坂井瑠星,7,12,7,36,62,11.3,30.6,41.9,58.0,82.0
jockey_w,鮫島克駿,7,7,7,32,53,13.2,26.4,39.6,103.0,105.0
jockey_w,武豊,7,3,2,32,44,15.9,22.7,27.3,82.0,61.0
jockey_w,北村友一,7,5,4,24,40,17.5,30.0,40.0,113.0,79.0
jockey_w,団野大成,5,9,5,42,61,8.2,23.0,31.1,64.0,94.0
jockey_w,西村淳也,5,12,9,24,50,10.0,34.0,52.0,56.0,108.0
jockey_w,西塚洸二,5,0,0,10,15,33.3,33.3,33.3,384.0,128.0
frame,1枠,7,19,12,116,154,4.5,16.9,24.7,42.0,74.0
frame,2枠,15,16,9,117,157,9.6,19.7,25.5,90.0,95.0
frame,3枠,13,15,19,120,167,7.8,16.8,28.1,66.0,83.0
frame,4枠,14,13,18,129,174,8.0,15.5,25.9,69.0,78.0
frame,5枠,24,16,18,127,185,13.0,21.6,31.4,99.0,90.0
frame,6枠,19,11,14,154,198,9.6,15.2,22.2,102.0,76.0
frame,7枠,17,16,15,177,225,7.6,14.7,21.3,75.0,71.0
frame,8枠,20,23,24,173,240,8.3,17.9,27.9,79.0,94.0
averunningstyle,逃げ,2,1,7,28,38,5.3,7.9,26.3,47.0,60.0
averunningstyle,先行,55,66,45,322,488,11.3,24.8,34.0,76.0,84.0
averunningstyle,差し,23,15,13,67,118,19.5,32.2,43.2,95.0,84.0
averunningstyle,追込,3,1,6,22,32,9.4,12.5,31.2,53.0,62.0
distance,500m以上延長,0,1,0,20,21,0.0,4.8,4.8,0.0,57.0
distance,300m-400m延長,4,3,6,68,81,4.9,8.6,16.0,114.0,98.0
distance,100m-200m延長,23,24,21,216,284,8.1,16.5,23.9,74.0,84.0
distance,距離変更なし,50,51,50,298,449,11.1,22.5,33.6,86.0,90.0
distance,100m-200m短縮,23,26,26,236,311,7.4,15.8,24.1,64.0,73.0
distance,300m-400m短縮,3,4,2,26,35,8.6,20.0,25.7,80.0,88.0
distance,500m以上短縮,3,0,2,29,34,8.8,8.8,14.7,120.0,86.0
surface,芝→芝,104,107,101,795,1107,9.4,19.1,28.2,79.0,85.0
surface,ダ→芝,2,2,6,95,105,1.9,3.8,9.5,52.0,57.0
stable_trainer,美浦,3,1,7,73,84,3.6,4.8,13.1,50.0,50.0
stable_trainer,栗東,126,128,122,1040,1416,8.9,17.9,26.6,80.0,84.0
