factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,356,354,357,3777,4844,7.3,14.7,22.0,80.0,84.0
father_w,ロードカナロア,28,31,25,173,257,10.9,23.0,32.7,65.0,81.0
father_w,エピファネイア,26,19,25,136,206,12.6,21.8,34.0,93.0,90.0
father_w,ディープインパクト,24,12,10,123,169,14.2,21.3,27.2,102.0,81.0
father_w,モーリス,23,23,26,138,210,11.0,21.9,34.3,76.0,88.0
father_w,ドゥラメンテ,17,13,13,102,145,11.7,20.7,29.7,95.0,94.0
father_w,キズナ,17,19,8,101,145,11.7,24.8,30.3,76.0,75.0
father_w,リアルスティール,12,7,5,34,58,20.7,32.8,41.4,152.0,118.0
father_w,イスラボニータ,11,11,8,76,106,10.4,20.8,28.3,112.0,87.0
father_w,キタサンブラック,11,8,7,56,82,13.4,23.2,31.7,88.0,93.0
father_w,ハービンジャー,10,15,6,80,111,9.0,22.5,27.9,69.0,87.0
jockey_w,C.ルメール,73,47,34,80,234,31.2,51.3,65.8,86.0,93.0
jockey_w,戸崎圭太,30,27,30,140,227,13.2,25.1,38.3,79.0,87.0
jockey_w,横山武史,20,22,24,141,207,9.7,20.3,31.9,63.0,71.0
jockey_w,川田将雅,19,10,8,43,80,23.8,36.2,46.2,90.0,76.0
jockey_w,菅原明良,18,14,13,132,177,10.2,18.1,25.4,121.0,102.0
jockey_w,田辺裕信,17,12,23,93,145,11.7,20.0,35.9,111.0,112.0
jockey_w,津村明秀,12,9,15,110,146,8.2,14.4,24.7,111.0,83.0
jockey_w,D.レーン,12,7,7,29,55,21.8,34.5,47.3,81.0,87.0
jockey_w,三浦皇成,11,19,10,138,178,6.2,16.9,22.5,67.0,71.0
jockey_w,横山和生,9,11,7,78,105,8.6,19.0,25.7,81.0,92.0
frame,1枠,50,38,34,374,496,10.1,17.7,24.6,110.0,90.0
frame,2枠,30,45,35,409,519,5.8,14.5,21.2,66.0,88.0
frame,3枠,32,44,35,430,541,5.9,14.0,20.5,59.0,76.0
frame,4枠,39,37,42,459,577,6.8,13.2,20.5,71.0,75.0
frame,5枠,44,40,47,479,610,7.2,13.8,21.5,76.0,78.0
frame,6枠,41,63,38,489,631,6.5,16.5,22.5,72.0,90.0
frame,7枠,66,35,62,556,719,9.2,14.0,22.7,105.0,87.0
frame,8枠,54,52,64,581,751,7.2,14.1,22.6,80.0,87.0
averunningstyle,逃げ,13,11,10,103,137,9.5,17.5,24.8,92.0,89.0
averunningstyle,先行,131,132,126,1016,1405,9.3,18.7,27.7,80.0,87.0
averunningstyle,差し,73,63,69,329,534,13.7,25.5,38.4,80.0,85.0
averunningstyle,追込,9,10,7,38,64,14.1,29.7,40.6,86.0,91.0
distance,500m以上延長,0,0,0,17,17,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,3,4,9,189,205,1.5,3.4,7.8,85.0,79.0
distance,100m-200m延長,26,25,34,449,534,4.9,9.6,15.9,82.0,80.0
distance,距離変更なし,180,176,177,1500,2033,8.9,17.5,26.2,79.0,82.0
distance,100m-200m短縮,50,48,40,518,656,7.6,14.9,21.0,81.0,84.0
distance,300m-400m短縮,15,23,18,220,276,5.4,13.8,20.3,66.0,92.0
distance,500m以上短縮,4,5,3,41,53,7.5,17.0,22.6,104.0,118.0
surface,芝→芝,270,272,276,2608,3426,7.9,15.8,23.9,78.0,84.0
surface,ダ→芝,8,8,5,323,344,2.3,4.7,6.1,100.0,64.0
stable_trainer,美浦,286,283,299,3160,4028,7.1,14.1,21.5,79.0,85.0
stable_trainer,栗東,69,71,58,610,808,8.5,17.3,24.5,82.0,79.0
