course_name,favorable_running_style,course_features,favorable_frame,notes,standard_time_new,standard_time_1_2,standard_time_3,wind_bias,notable_sires,notable_bm_sires,distance_change_bias,surface_change_bias,class_change_bias
小倉芝1200m,,,,,-,-,-,,-,-,100m-200m延長(勝2.9%/複11.1%) / 距離同距離(勝6.5%/複20.3%) / 100m-200m短縮(勝7.4%/複19.4%) / 300m-400m短縮(勝6.8%/複18.7%) / 500m+短縮(勝4.0%/複9.5%),ダ→芝(勝3.4%/複11.3%) / ダ→芝(勝3.3%/複8.7%),昇級(勝7.2%/複20.5%) / 降級(勝10.6%/複25.5%) / 昇級(勝7.1%/複16.7%) / 降級(勝0.0%/複18.2%)
小倉芝1800m,,,,,-,-,-,,-,-,500m+延長(勝1.3%/複6.0%) / 300m-400m延長(勝5.1%/複14.6%) / 100m-200m延長(勝9.1%/複25.7%) / 距離同距離(勝8.5%/複26.1%) / 100m-200m短縮(勝7.4%/複22.2%) / 300m-400m短縮(勝3.6%/複16.1%) / 500m+短縮(勝6.4%/複10.6%),ダ→芝(勝1.4%/複8.9%) / ダ→芝(勝2.6%/複12.8%),昇級(勝9.8%/複25.9%) / 降級(勝25.0%/複47.5%) / 昇級(勝5.3%/複23.7%)
小倉芝2000m,,,,,-,-,-,,-,-,500m+延長(勝1.0%/複5.1%) / 300m-400m延長(勝4.7%/複13.6%) / 100m-200m延長(勝5.5%/複19.0%) / 距離同距離(勝10.3%/複28.9%) / 100m-200m短縮(勝9.9%/複24.1%) / 300m-400m短縮(勝7.5%/複17.0%) / 500m+短縮(勝1.0%/複13.5%),ダ→芝(勝2.5%/複8.4%) / ダ→芝(勝3.3%/複6.7%),昇級(勝9.9%/複24.4%) / 降級(勝16.7%/複45.2%) / 昇級(勝5.8%/複11.5%) / 降級(勝22.2%/複22.2%)
小倉芝2600m,,,,,-,-,-,,-,-,500m+延長(勝5.5%/複17.8%) / 300m-400m延長(勝10.4%/複24.5%) / 100m-200m延長(勝12.0%/複34.4%) / 距離同距離(勝8.1%/複27.3%),ダ→芝(勝1.2%/複18.8%) / ダ→芝(勝0.0%/複12.5%),昇級(勝13.0%/複27.8%) / 降級(勝23.1%/複30.8%) / 昇級(勝10.0%/複30.0%)
小倉ダート1000m,,,,,-,-,-,,-,-,距離同距離(勝9.6%/複29.8%) / 100m-200m短縮(勝6.4%/複20.8%) / 300m-400m短縮(勝10.0%/複20.9%) / 500m+短縮(勝3.9%/複11.6%),芝→ダ(勝4.9%/複15.7%) / 芝→ダ(勝4.2%/複4.2%),昇級(勝6.8%/複20.1%) / 降級(勝0.0%/複0.0%) / 昇級(勝4.3%/複26.1%)
小倉ダート1700m,,,,,-,-,-,,-,-,500m+延長(勝4.0%/複8.6%) / 300m-400m延長(勝7.4%/複18.7%) / 100m-200m延長(勝4.8%/複16.5%) / 距離同距離(勝7.8%/複24.8%) / 100m-200m短縮(勝7.1%/複21.5%) / 300m-400m短縮(勝4.6%/複15.5%) / 500m+短縮(勝4.5%/複16.9%),芝→ダ(勝4.6%/複12.3%) / 芝→ダ(勝4.1%/複10.2%),昇級(勝6.2%/複20.4%) / 降級(勝13.9%/複22.2%) / 昇級(勝5.5%/複11.0%)
小倉ダート2400m,,,,,-,-,-,,-,-,500m+延長(勝6.2%/複26.6%) / 300m-400m延長(勝11.1%/複44.4%) / 距離同距離(勝14.3%/複28.6%) / 100m-200m短縮(勝7.7%/複7.7%),芝→ダ(勝13.3%/複20.0%),昇級(勝14.3%/複42.9%)
