オルフェーヴル,21.4,35.7,42.9
ワークフォース,50.0,50.0,100.0
ディープインパクト,11.1,11.1,11.1
ゴールドシップ,0.0,25.0,25.0
トーセンジョーダン,0.0,50.0,50.0
リオンディーズ,0.0,100.0,100.0
ハーツクライ,0.0,0.0,14.3
マンハッタンカフェ,0.0,0.0,50.0
スクリーンヒーロー,0.0,0.0,100.0
ドレフォン,0.0,0.0,0.0
