ドゥラメンテ,14.8,25.0,33.3
キズナ,13.6,24.7,35.8
ロードカナロア,11.5,27.6,34.5
エピファネイア,8.7,17.4,22.6
ディープインパクト,10.1,19.1,29.2
モーリス,8.9,19.0,25.3
ハーツクライ,9.0,14.1,20.5
ゴールドシップ,4.9,13.1,20.5
ハービンジャー,8.0,14.7,26.7
リアルスティール,17.1,28.6,34.3
