モーリス,12.2,18.4,26.5
ゴールドシップ,4.6,18.3,23.9
ハーツクライ,6.4,16.7,23.1
エピファネイア,11.6,14.0,20.9
キングカメハメハ,20.8,25.0,37.5
ディープインパクト,8.3,16.7,31.3
ルーラーシップ,6.9,12.1,17.2
レイデオロ,21.1,31.6,36.8
リアルスティール,21.1,26.3,36.8
スクリーンヒーロー,14.8,14.8,14.8
