ハーツクライ,19.2,30.8,34.6
キズナ,16.7,26.7,30.0
モーリス,13.3,26.7,38.3
エピファネイア,12.7,22.2,36.5
リオンディーズ,11.5,15.4,23.1
ドレフォン,10.0,16.7,26.7
ロードカナロア,5.8,17.3,23.1
