ヘニーヒューズ,18.4,27.6,32.9
パイロ,17.6,23.5,33.3
キズナ,17.4,26.1,26.1
リオンディーズ,14.8,24.1,25.9
ドゥラメンテ,14.3,25.4,33.3
シニスターミニスター,12.5,26.1,29.5
マインドユアビスケッツ,11.1,16.7,31.5
ルーラーシップ,11.0,17.1,24.4
ドレフォン,10.3,19.6,29.9
マジェスティックウォリアー,8.2,17.6,27.1
