ドゥラメンテ,29.3,36.6,53.7
キングカメハメハ,20.0,25.0,25.0
キズナ,15.0,25.0,32.5
ディープインパクト,13.9,27.8,36.1
ロードカナロア,13.5,24.3,32.4
ハービンジャー,12.3,23.1,27.7
ゴールドシップ,7.0,14.0,32.6
エピファネイア,6.7,15.6,26.7
