ドゥラメンテ,25.0,32.1,50.0
キズナ,12.5,25.0,33.3
ハーツクライ,7.5,10.0,27.5
ディープインパクト,5.7,14.3,28.6
ゴールドシップ,4.8,14.5,19.4
ハービンジャー,2.6,5.1,12.8
