トーセンラー,16.3,23.3,34.9
ロードカナロア,11.1,21.1,26.6
ダイワメジャー,10.5,16.8,25.2
ビッグアーサー,9.7,20.0,28.0
ファインニードル,9.1,13.6,27.3
アドマイヤムーン,7.9,15.8,15.8
キズナ,6.8,12.1,15.9
モーリス,6.4,14.1,19.9
リオンディーズ,6.2,11.5,17.7
ミッキーアイル,5.1,14.1,23.1
