オルフェーヴル,15.4,19.2,26.9
ロードカナロア,12.1,19.8,25.3
シニスターミニスター,11.4,20.3,31.6
モーリス,11.4,17.1,31.4
ミッキーアイル,11.0,30.1,41.1
ヘニーヒューズ,10.4,20.9,28.4
ビッグアーサー,10.3,15.4,17.9
キンシャサノキセキ,8.9,24.1,34.2
コパノリッキー,8.9,14.3,21.4
サウスヴィグラス,8.7,10.9,19.6
