シニスターミニスター,12.8,20.8,26.8
パイロ,11.8,21.8,25.5
キングカメハメハ,11.7,26.0,29.9
ドレフォン,11.5,16.0,25.2
ドゥラメンテ,9.2,14.3,21.4
オルフェーヴル,9.0,13.5,19.1
キズナ,8.7,12.3,18.8
ヘニーヒューズ,8.5,19.1,29.1
ロードカナロア,7.7,12.2,20.5
ルーラーシップ,7.4,11.1,18.5
