シルバーステート,17.9,25.6,33.3
エピファネイア,11.9,19.6,28.7
モーリス,11.6,20.3,34.8
キズナ,10.2,21.1,28.1
ハーツクライ,10.2,22.8,33.1
ゴールドシップ,9.6,16.0,23.2
ディープインパクト,9.5,14.7,22.1
ハービンジャー,7.2,17.4,26.8
ルーラーシップ,7.1,15.0,22.1
ドゥラメンテ,6.0,13.4,26.1
