factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,12,12,12,126,162,7.4,14.8,22.2,80.0,90.0
father_w,ディープインパクト,3,2,1,11,17,17.6,29.4,35.3,196.0,129.0
father_w,キズナ,2,0,2,9,13,15.4,15.4,30.8,84.0,96.0
father_w,ゴールドシップ,1,0,1,12,14,7.1,7.1,14.3,88.0,57.0
father_w,オルフェーヴル,1,2,1,8,12,8.3,25.0,33.3,138.0,115.0
father_w,ドゥラメンテ,1,0,0,4,5,20.0,20.0,20.0,274.0,99.0
father_w,ゴールドアクター,1,0,0,0,1,100.0,100.0,100.0,410.0,200.0
father_w,リオンディーズ,1,0,0,0,1,100.0,100.0,100.0,330.0,140.0
father_w,レイデオロ,1,0,0,0,1,100.0,100.0,100.0,570.0,240.0
father_w,ウインバリアシオン,1,0,0,0,1,100.0,100.0,100.0,240.0,120.0
father_w,キングカメハメハ,0,1,1,11,13,0.0,7.7,15.4,0.0,172.0
jockey_w,岩田望来,3,1,0,4,8,37.5,50.0,50.0,252.0,127.0
jockey_w,和田竜二,2,1,0,7,10,20.0,30.0,30.0,99.0,99.0
jockey_w,池添謙一,1,1,0,6,8,12.5,25.0,25.0,114.0,94.0
jockey_w,鮫島克駿,1,0,1,5,7,14.3,14.3,28.6,563.0,253.0
jockey_w,松山弘平,1,0,1,4,6,16.7,16.7,33.3,137.0,79.0
jockey_w,C.ルメール,1,1,0,1,3,33.3,66.7,66.7,78.0,64.0
jockey_w,田辺裕信,1,0,0,1,2,50.0,50.0,50.0,308.0,120.0
jockey_w,横山武史,1,0,0,1,2,50.0,50.0,50.0,369.0,134.0
jockey_w,菱田裕二,1,0,0,0,1,100.0,100.0,100.0,330.0,140.0
jockey_w,武豊,0,0,0,8,8,0.0,0.0,0.0,0.0,0.0
frame,1枠,0,1,0,13,14,0.0,7.1,7.1,0.0,34.0
frame,2枠,1,1,2,11,15,6.7,13.3,26.7,67.0,97.0
frame,3枠,3,1,1,12,17,17.6,23.5,29.4,187.0,111.0
frame,4枠,1,2,2,15,20,5.0,15.0,25.0,81.0,137.0
frame,5枠,2,3,4,12,21,9.5,23.8,42.9,149.0,201.0
frame,6枠,1,2,1,19,23,4.3,13.0,17.4,38.0,59.0
frame,7枠,3,1,0,22,26,11.5,15.4,15.4,106.0,87.0
frame,8枠,1,1,2,22,26,3.8,7.7,15.4,58.0,63.0
averunningstyle,逃げ,1,0,0,3,4,25.0,25.0,25.0,565.0,205.0
averunningstyle,先行,7,5,8,58,78,9.0,15.4,25.6,78.0,84.0
averunningstyle,差し,1,3,2,23,29,3.4,13.8,20.7,30.0,77.0
averunningstyle,追込,0,2,0,0,2,0.0,100.0,100.0,0.0,133.0
distance,500m以上延長,11,9,8,84,112,9.8,17.9,25.0,98.0,96.0
distance,300m-400m延長,0,1,0,10,11,0.0,9.1,9.1,0.0,52.0
distance,100m-200m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,距離変更なし,0,0,3,18,21,0.0,0.0,14.3,0.0,46.0
distance,100m-200m短縮,0,0,0,4,4,0.0,0.0,0.0,0.0,0.0
distance,300m-400m短縮,1,1,1,8,11,9.1,18.2,27.3,132.0,155.0
distance,500m以上短縮,0,1,0,2,3,0.0,33.3,33.3,0.0,171.0
surface,芝→芝,12,12,12,119,155,7.7,15.5,23.2,81.0,90.0
surface,ダ→芝,0,0,0,7,7,0.0,0.0,0.0,0.0,0.0
stable_trainer,美浦,3,3,1,28,35,8.6,17.1,20.0,112.0,77.0
stable_trainer,栗東,9,9,11,96,125,7.2,14.4,23.2,73.0,93.0
