factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,48,49,47,468,612,7.8,15.8,23.5,79.0,81.0
father_w,キズナ,6,7,3,36,52,11.5,25.0,30.8,101.0,98.0
father_w,ハービンジャー,5,0,2,21,28,17.9,17.9,25.0,179.0,76.0
father_w,ドゥラメンテ,5,2,3,15,25,20.0,28.0,40.0,144.0,117.0
father_w,ゴールドシップ,4,2,2,13,21,19.0,28.6,38.1,182.0,104.0
father_w,ディープインパクト,3,3,7,39,52,5.8,11.5,25.0,39.0,75.0
father_w,ハーツクライ,3,2,2,28,35,8.6,14.3,20.0,74.0,57.0
father_w,キタサンブラック,3,0,1,9,13,23.1,23.1,30.8,150.0,93.0
father_w,エピファネイア,2,3,6,30,41,4.9,12.2,26.8,35.0,52.0
father_w,ルーラーシップ,2,0,4,24,30,6.7,6.7,20.0,73.0,66.0
father_w,オルフェーヴル,2,3,0,17,22,9.1,22.7,22.7,195.0,149.0
jockey_w,武豊,6,1,2,14,23,26.1,30.4,39.1,141.0,103.0
jockey_w,幸英明,4,4,0,21,29,13.8,27.6,27.6,208.0,125.0
jockey_w,岩田望来,3,2,2,21,28,10.7,17.9,25.0,70.0,73.0
jockey_w,坂井瑠星,3,2,1,18,24,12.5,20.8,25.0,86.0,53.0
jockey_w,川田将雅,3,1,3,11,18,16.7,22.2,38.9,60.0,77.0
jockey_w,C.ルメール,3,0,0,7,10,30.0,30.0,30.0,111.0,69.0
jockey_w,松山弘平,2,5,2,16,25,8.0,28.0,36.0,49.0,93.0
jockey_w,池添謙一,2,3,4,15,24,8.3,20.8,37.5,73.0,118.0
jockey_w,M.デムーロ,2,1,2,6,11,18.2,27.3,45.5,160.0,116.0
jockey_w,藤懸貴志,2,0,0,5,7,28.6,28.6,28.6,525.0,118.0
frame,1枠,4,10,2,44,60,6.7,23.3,26.7,59.0,88.0
frame,2枠,4,6,3,52,65,6.2,15.4,20.0,68.0,71.0
frame,3枠,9,7,4,48,68,13.2,23.5,29.4,99.0,96.0
frame,4枠,5,2,7,58,72,6.9,9.7,19.4,66.0,69.0
frame,5枠,5,4,8,61,78,6.4,11.5,21.8,68.0,73.0
frame,6枠,5,6,6,65,82,6.1,13.4,20.7,61.0,68.0
frame,7枠,8,9,10,65,92,8.7,18.5,29.3,93.0,100.0
frame,8枠,8,5,7,75,95,8.4,13.7,21.1,110.0,79.0
averunningstyle,逃げ,3,1,1,17,22,13.6,18.2,22.7,101.0,64.0
averunningstyle,先行,25,25,18,180,248,10.1,20.2,27.4,76.0,82.0
averunningstyle,差し,12,5,12,55,84,14.3,20.2,34.5,106.0,94.0
averunningstyle,追込,1,1,3,5,10,10.0,20.0,50.0,117.0,105.0
distance,500m以上延長,1,1,2,21,25,4.0,8.0,16.0,71.0,92.0
distance,300m-400m延長,4,6,7,86,103,3.9,9.7,16.5,79.0,90.0
distance,100m-200m延長,21,25,18,147,211,10.0,21.8,30.3,82.0,89.0
distance,距離変更なし,11,8,6,74,99,11.1,19.2,25.3,89.0,76.0
distance,100m-200m短縮,6,6,12,70,94,6.4,12.8,25.5,62.0,71.0
distance,300m-400m短縮,4,2,0,30,36,11.1,16.7,16.7,101.0,79.0
distance,500m以上短縮,1,0,2,23,26,3.8,3.8,11.5,59.0,49.0
surface,芝→芝,47,46,46,404,543,8.7,17.1,25.6,81.0,83.0
surface,ダ→芝,1,2,1,44,48,2.1,6.2,8.3,52.0,62.0
stable_trainer,美浦,2,6,4,62,74,2.7,10.8,16.2,30.0,53.0
stable_trainer,栗東,46,43,43,405,537,8.6,16.6,24.6,85.0,85.0
