factor_type,entity,n1,n2,n3,out,starts,win_rate,quinella_rate,show_rate,win_roi,show_roi
baseline,ALL,306,307,305,3564,4482,6.8,13.7,20.5,78.0,81.0
father_w,ヘニーヒューズ,19,23,15,128,185,10.3,22.7,30.8,74.0,81.0
father_w,ドレフォン,12,6,7,63,88,13.6,20.5,28.4,123.0,94.0
father_w,シニスターミニスター,11,9,6,96,122,9.0,16.4,21.3,90.0,80.0
father_w,キンシャサノキセキ,10,12,13,87,122,8.2,18.0,28.7,74.0,98.0
father_w,ミッキーアイル,10,4,5,83,102,9.8,13.7,18.6,95.0,66.0
father_w,ロードカナロア,9,16,13,143,181,5.0,13.8,21.0,52.0,76.0
father_w,エスポワールシチー,9,5,3,46,63,14.3,22.2,27.0,150.0,105.0
father_w,ダイワメジャー,8,6,8,74,96,8.3,14.6,22.9,98.0,82.0
father_w,モーリス,8,9,6,44,67,11.9,25.4,34.3,89.0,93.0
father_w,パイロ,7,5,9,61,82,8.5,14.6,25.6,84.0,88.0
jockey_w,岩田望来,25,20,17,100,162,15.4,27.8,38.3,89.0,86.0
jockey_w,松山弘平,19,18,14,88,139,13.7,26.6,36.7,74.0,80.0
jockey_w,川田将雅,18,11,6,21,56,32.1,51.8,62.5,89.0,89.0
jockey_w,幸英明,16,14,11,127,168,9.5,17.9,24.4,95.0,84.0
jockey_w,藤岡康太,13,14,4,72,103,12.6,26.2,30.1,108.0,92.0
jockey_w,団野大成,11,9,8,102,130,8.5,15.4,21.5,105.0,94.0
jockey_w,鮫島克駿,11,10,7,97,125,8.8,16.8,22.4,87.0,76.0
jockey_w,坂井瑠星,11,8,14,65,98,11.2,19.4,33.7,63.0,73.0
jockey_w,福永祐一,10,6,4,17,37,27.0,43.2,54.1,112.0,103.0
jockey_w,和田竜二,9,18,19,117,163,5.5,16.6,28.2,53.0,88.0
frame,1枠,21,25,38,404,488,4.3,9.4,17.2,58.0,75.0
frame,2枠,32,36,28,426,522,6.1,13.0,18.4,71.0,78.0
frame,3枠,37,34,37,431,539,6.9,13.2,20.0,78.0,76.0
frame,4枠,42,41,42,435,560,7.5,14.8,22.3,87.0,86.0
frame,5枠,34,45,43,454,576,5.9,13.7,21.2,70.0,85.0
frame,6枠,40,45,27,479,591,6.8,14.4,19.0,76.0,76.0
frame,7枠,43,45,42,473,603,7.1,14.6,21.6,82.0,85.0
frame,8枠,57,36,48,462,603,9.5,15.4,23.4,95.0,86.0
averunningstyle,逃げ,21,20,15,190,246,8.5,16.7,22.8,73.0,75.0
averunningstyle,先行,170,160,150,1314,1794,9.5,18.4,26.8,78.0,82.0
averunningstyle,差し,16,22,14,115,167,9.6,22.8,31.1,66.0,75.0
averunningstyle,追込,3,0,1,12,16,18.8,18.8,25.0,103.0,66.0
distance,500m以上延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,300m-400m延長,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
distance,100m-200m延長,10,25,25,261,321,3.1,10.9,18.7,47.0,90.0
distance,距離変更なし,196,183,185,2013,2577,7.6,14.7,21.9,78.0,78.0
distance,100m-200m短縮,67,60,61,698,886,7.6,14.3,21.2,89.0,88.0
distance,300m-400m短縮,3,10,7,106,126,2.4,10.3,15.9,42.0,90.0
distance,500m以上短縮,8,9,7,188,212,3.8,8.0,11.3,103.0,92.0
surface,ダ→ダ,260,255,255,2773,3543,7.3,14.5,21.7,79.0,82.0
surface,芝→ダ,24,32,30,487,573,4.2,9.8,15.0,69.0,78.0
stable_trainer,美浦,13,10,17,281,321,4.0,7.2,12.5,66.0,67.0
stable_trainer,栗東,293,297,288,3280,4158,7.0,14.2,21.1,79.0,82.0
