ロードカナロア,15.2,28.5,39.1
ダイワメジャー,12.5,25.0,35.5
サウスヴィグラス,11.8,21.2,32.4
ミッキーアイル,10.5,19.8,30.1
キズナ,9.5,18.0,28.5
