シニスターミニスター,16.8,30.5,42.5
ヘニーヒューズ,15.5,28.5,40.0
ホッコータルマエ,14.2,26.5,38.0
マジェスティックウォリアー,13.5,25.5,36.5
キズナ,12.8,24.0,35.0
