ヘニーヒューズ,17.5,31.0,43.5
シニスターミニスター,15.0,27.5,39.0
マクフィ,13.5,25.0,36.5
ディスクリートキャット,12.8,24.0,35.0
パイロ,12.0,22.5,33.5
